episode,total_reward,steps,solved,epsilon
2494,3.50,4900,0,0.0825
2495,11.50,4900,0,0.0824
2496,0.00,4900,0,0.0823
2497,3.00,4900,0,0.0822
2498,10.00,4900,0,0.0821
2499,9.00,4900,0,0.0821
2500,5.50,4900,0,0.0820
2501,16.50,4900,0,0.0819
2502,8.00,4900,0,0.0818
2503,13.00,4900,0,0.0817
2504,2.00,4900,0,0.0817
2505,-6.50,4900,0,0.0816
2506,-5.50,4900,0,0.0815
2507,24.00,37,1,0.0814
2508,8.00,4900,0,0.0813
2509,-6.00,4900,0,0.0812
2510,6.00,4900,0,0.0812
2511,10.00,4900,0,0.0811
2512,11.50,4900,0,0.0810
2513,6.00,4900,0,0.0809
2514,2.50,4900,0,0.0808
2515,5.50,4900,0,0.0808
2516,3.00,4900,0,0.0807
2517,7.50,4900,0,0.0806
2518,8.00,4900,0,0.0805
2519,12.50,4900,0,0.0804
2520,2.50,4900,0,0.0804
2521,6.50,4900,0,0.0803
2522,12.00,4900,0,0.0802
2523,7.50,4900,0,0.0801
2524,-4.00,4900,0,0.0800
2525,-6.50,4900,0,0.0800
2526,10.00,4900,0,0.0799
2527,8.00,4900,0,0.0798
2528,5.00,4900,0,0.0797
2529,8.50,4900,0,0.0796
2530,5.00,4900,0,0.0796
2531,8.00,4900,0,0.0795
2532,3.50,4900,0,0.0794
2533,4.00,4900,0,0.0793
2534,5.00,4900,0,0.0792
2535,8.00,4900,0,0.0792
2536,-8.00,4900,0,0.0791
2537,6.00,4900,0,0.0790
2538,10.00,4900,0,0.0789
2539,3.00,4900,0,0.0788
2540,8.00,4900,0,0.0788
2541,5.50,4900,0,0.0787
2542,6.00,4900,0,0.0786
2543,8.50,4900,0,0.0785
2544,5.00,4900,0,0.0785
2545,8.00,4900,0,0.0784
2546,11.50,4900,0,0.0783
2547,-1.00,4900,0,0.0782
2548,2.00,4900,0,0.0781
2549,13.00,4900,0,0.0781
2550,5.00,4900,0,0.0780
2551,24.00,43,1,0.0779
2552,11.50,4900,0,0.0778
2553,12.50,4900,0,0.0777
2554,10.50,4900,0,0.0777
2555,13.50,4900,0,0.0776
2556,5.00,4900,0,0.0775
2557,12.00,4900,0,0.0774
2558,14.00,4900,0,0.0774
2559,12.00,4900,0,0.0773
2560,14.00,4900,0,0.0772
2561,11.00,4900,0,0.0771
2562,-1.50,4900,0,0.0771
2563,11.00,4900,0,0.0770
2564,9.00,4900,0,0.0769
2565,11.00,4900,0,0.0768
2566,4.50,4900,0,0.0767
2567,13.00,4900,0,0.0767
2568,4.50,4900,0,0.0766
2569,12.00,4900,0,0.0765
2570,4.00,4900,0,0.0764
2571,0.50,4900,0,0.0764
2572,15.00,4900,0,0.0763
2573,10.50,4900,0,0.0762
2574,2.00,4900,0,0.0761
2575,10.50,4900,0,0.0761
2576,6.50,4900,0,0.0760
2577,14.00,4900,0,0.0759
2578,3.50,4900,0,0.0758
2579,9.00,4900,0,0.0758
2580,8.00,4900,0,0.0757
2581,8.50,4900,0,0.0756
2582,4.50,4900,0,0.0755
2583,11.50,4900,0,0.0754
2584,18.50,4900,0,0.0754
2585,11.00,4900,0,0.0753
2586,5.50,4900,0,0.0752
2587,4.50,4900,0,0.0751
2588,-3.00,4900,0,0.0751
2589,10.50,4900,0,0.0750
2590,13.00,4900,0,0.0749
2591,16.50,4900,0,0.0748
2592,12.50,4900,0,0.0748
2593,5.50,4900,0,0.0747
2594,9.00,4900,0,0.0746
2595,-4.00,4900,0,0.0745
2596,2.50,4900,0,0.0745
2597,24.00,35,1,0.0744
2598,18.00,4900,0,0.0743
2599,-3.50,4900,0,0.0743
2600,7.00,4900,0,0.0742
2601,14.50,4900,0,0.0741
2602,2.50,4900,0,0.0740
2603,7.50,4900,0,0.0740
2604,10.00,4900,0,0.0739
2605,5.00,4900,0,0.0738
2606,-2.00,4900,0,0.0737
2607,6.00,4900,0,0.0737
2608,-3.00,4900,0,0.0736
2609,2.50,4900,0,0.0735
2610,8.00,4900,0,0.0734
2611,1.00,4900,0,0.0734
2612,5.00,4900,0,0.0733
2613,14.50,4900,0,0.0732
2614,7.50,4900,0,0.0731
2615,7.00,4900,0,0.0731
2616,5.00,4900,0,0.0730
2617,-14.00,4900,0,0.0729
2618,17.00,4900,0,0.0729
2619,9.50,4900,0,0.0728
2620,8.50,4900,0,0.0727
2621,11.00,4900,0,0.0726
2622,13.00,4900,0,0.0726
2623,-1.50,4900,0,0.0725
2624,15.00,4900,0,0.0724
2625,14.00,4900,0,0.0723
2626,15.00,4900,0,0.0723
2627,7.50,4900,0,0.0722
2628,17.00,4900,0,0.0721
2629,2.00,4900,0,0.0721
2630,12.00,4900,0,0.0720
2631,9.00,4900,0,0.0719
2632,6.50,4900,0,0.0718
2633,0.50,4900,0,0.0718
2634,6.00,4900,0,0.0717
2635,1.50,4900,0,0.0716
2636,6.00,4900,0,0.0716
2637,9.00,4900,0,0.0715
2638,-9.00,4900,0,0.0714
2639,11.00,4900,0,0.0713
2640,12.50,4900,0,0.0713
2641,10.50,4900,0,0.0712
2642,9.50,4900,0,0.0711
2643,14.00,4900,0,0.0711
2644,8.50,4900,0,0.0710
2645,13.00,4900,0,0.0709
2646,7.00,4900,0,0.0708
2647,13.00,4900,0,0.0708
2648,11.50,4900,0,0.0707
2649,-2.50,4900,0,0.0706
2650,9.50,4900,0,0.0706
2651,9.00,4900,0,0.0705
2652,13.50,4900,0,0.0704
2653,8.00,4900,0,0.0703
2654,2.50,4900,0,0.0703
2655,0.50,4900,0,0.0702
2656,7.00,4900,0,0.0701
2657,1.50,4900,0,0.0701
2658,7.50,4900,0,0.0700
2659,12.00,4900,0,0.0699
2660,9.50,4900,0,0.0699
2661,7.50,4900,0,0.0698
2662,11.50,4900,0,0.0697
2663,11.50,4900,0,0.0696
2664,4.50,4900,0,0.0696
2665,1.00,4900,0,0.0695
2666,6.00,4900,0,0.0694
2667,17.50,4900,0,0.0694
2668,8.00,4900,0,0.0693
2669,-10.00,4900,0,0.0692
2670,22.00,35,1,0.0692
2671,2.00,4900,0,0.0691
2672,2.50,4900,0,0.0690
2673,18.00,4900,0,0.0690
2674,11.00,4900,0,0.0689
2675,4.00,4900,0,0.0688
2676,15.50,4900,0,0.0687
2677,14.00,4900,0,0.0687
2678,15.00,4900,0,0.0686
2679,9.50,4900,0,0.0685
2680,17.00,4900,0,0.0685
2681,10.50,4900,0,0.0684
2682,12.50,4900,0,0.0683
2683,18.00,4900,0,0.0683
2684,7.50,4900,0,0.0682
2685,9.00,4900,0,0.0681
2686,2.50,4900,0,0.0681
2687,6.00,4900,0,0.0680
2688,-1.00,4900,0,0.0679
2689,7.50,4900,0,0.0679
2690,8.50,4900,0,0.0678
2691,9.50,4900,0,0.0677
2692,-2.00,4900,0,0.0677
2693,14.00,4900,0,0.0676
2694,3.50,4900,0,0.0675
2695,1.50,4900,0,0.0675
2696,-2.50,4900,0,0.0674
2697,11.00,4900,0,0.0673
2698,15.50,4900,0,0.0672
2699,6.00,4900,0,0.0672
2700,1.50,4900,0,0.0671
2701,8.50,4900,0,0.0670
2702,15.50,4900,0,0.0670
2703,3.00,4900,0,0.0669
2704,9.50,4900,0,0.0668
2705,-1.50,4900,0,0.0668
2706,6.00,4900,0,0.0667
2707,8.00,4900,0,0.0666
2708,-2.50,4900,0,0.0666
2709,8.50,4900,0,0.0665
2710,5.00,4900,0,0.0664
2711,-1.00,4900,0,0.0664
2712,23.50,36,1,0.0663
2713,20.50,4900,0,0.0662
2714,19.00,999,1,0.0662
2715,23.50,116,1,0.0661
2716,15.00,4900,0,0.0660
2717,6.00,4900,0,0.0660
2718,13.00,4900,0,0.0659
2719,8.50,4900,0,0.0659
2720,18.00,4900,0,0.0658
2721,11.00,4900,0,0.0657
2722,19.50,4900,0,0.0657
2723,16.50,4900,0,0.0656
2724,8.50,4900,0,0.0655
2725,9.00,4900,0,0.0655
2726,17.50,4900,0,0.0654
2727,16.00,4900,0,0.0653
2728,-0.50,4900,0,0.0653
2729,17.50,4900,0,0.0652
2730,13.50,4900,0,0.0651
2731,5.00,4900,0,0.0651
2732,0.50,4900,0,0.0650
2733,-2.00,4900,0,0.0649
2734,13.00,4900,0,0.0649
2735,7.50,4900,0,0.0648
2736,7.50,4900,0,0.0647
2737,3.00,4900,0,0.0647
2738,8.00,4900,0,0.0646
2739,13.00,4900,0,0.0645
2740,15.50,4900,0,0.0645
2741,11.50,4900,0,0.0644
2742,6.00,4900,0,0.0644
2743,0.00,4900,0,0.0643
2744,11.50,4900,0,0.0642
2745,8.00,4900,0,0.0642
2746,3.00,4900,0,0.0641
2747,-3.00,4900,0,0.0640
2748,-1.00,4900,0,0.0640
2749,4.00,4900,0,0.0639
2750,17.00,4900,0,0.0638
2751,12.50,4900,0,0.0638
2752,0.00,4900,0,0.0637
2753,-5.00,4900,0,0.0636
2754,2.00,4900,0,0.0636
2755,9.50,4900,0,0.0635
2756,-5.50,4900,0,0.0635
2757,12.50,4900,0,0.0634
2758,14.50,4900,0,0.0633
2759,6.50,4900,0,0.0633
2760,7.50,4900,0,0.0632
2761,9.00,4900,0,0.0631
2762,13.50,4900,0,0.0631
2763,16.00,4900,0,0.0630
2764,2.50,4900,0,0.0630
2765,-1.00,4900,0,0.0629
2766,-1.50,4900,0,0.0628
2767,-1.00,4900,0,0.0628
2768,17.50,4900,0,0.0627
2769,10.00,4900,0,0.0626
2770,3.00,4900,0,0.0626
2771,6.00,4900,0,0.0625
2772,16.50,4900,0,0.0625
2773,9.50,4900,0,0.0624
2774,7.00,4900,0,0.0623
2775,5.50,4900,0,0.0623
2776,8.50,4900,0,0.0622
2777,7.50,4900,0,0.0621
2778,10.00,4900,0,0.0621
2779,12.00,4900,0,0.0620
2780,-5.50,4900,0,0.0620
2781,10.00,4900,0,0.0619
2782,8.00,4900,0,0.0618
2783,20.00,4900,0,0.0618
2784,12.00,4900,0,0.0617
2785,11.50,4900,0,0.0616
2786,8.00,4900,0,0.0616
2787,5.00,4900,0,0.0615
2788,4.00,4900,0,0.0615
2789,4.50,4900,0,0.0614
2790,3.50,4900,0,0.0613
2791,11.50,4900,0,0.0613
2792,9.50,4900,0,0.0612
2793,9.00,4900,0,0.0612
2794,1.50,4900,0,0.0611
2795,3.00,4900,0,0.0610
2796,8.50,4900,0,0.0610
2797,-3.00,4900,0,0.0609
2798,11.00,4900,0,0.0608
2799,18.00,4900,0,0.0608
2800,6.50,4900,0,0.0607
2801,4.50,4900,0,0.0607
2802,17.00,4900,0,0.0606
2803,16.50,4900,0,0.0605
2804,6.50,4900,0,0.0605
2805,13.00,4900,0,0.0604
2806,18.00,4900,0,0.0604
2807,15.50,4900,0,0.0603
2808,3.50,4900,0,0.0602
2809,12.00,4900,0,0.0602
2810,14.50,4900,0,0.0601
2811,4.00,4900,0,0.0601
2812,12.50,4900,0,0.0600
2813,12.50,4900,0,0.0599
2814,-5.00,4900,0,0.0599
2815,10.50,4900,0,0.0598
2816,-1.00,4900,0,0.0598
2817,9.00,4900,0,0.0597
2818,8.50,4900,0,0.0596
2819,1.00,4900,0,0.0596
2820,5.00,4900,0,0.0595
2821,1.00,4900,0,0.0595
2822,10.50,4900,0,0.0594
2823,15.00,4900,0,0.0593
2824,6.00,4900,0,0.0593
2825,12.50,4900,0,0.0592
2826,14.00,4900,0,0.0592
2827,11.00,4900,0,0.0591
2828,7.50,4900,0,0.0590
2829,20.50,4900,0,0.0590
2830,3.00,4900,0,0.0589
2831,6.00,4900,0,0.0589
2832,18.50,4900,0,0.0588
2833,-2.00,4900,0,0.0588
2834,1.50,4900,0,0.0587
2835,0.00,4900,0,0.0586
2836,13.50,4900,0,0.0586
2837,6.00,4900,0,0.0585
2838,15.50,4900,0,0.0585
2839,21.00,4900,0,0.0584
2840,17.00,4900,0,0.0583
2841,3.50,4900,0,0.0583
2842,1.50,4900,0,0.0582
2843,-6.00,4900,0,0.0582
2844,0.00,4900,0,0.0581
2845,13.00,4900,0,0.0581
2846,-2.50,4900,0,0.0580
2847,5.50,4900,0,0.0579
2848,10.00,4900,0,0.0579
2849,-4.50,4900,0,0.0578
2850,4.50,4900,0,0.0578
2851,14.50,4900,0,0.0577
2852,13.50,4900,0,0.0576
2853,-3.00,4900,0,0.0576
2854,12.00,4900,0,0.0575
2855,15.00,4900,0,0.0575
2856,18.50,4900,0,0.0574
2857,16.50,4900,0,0.0574
2858,6.50,4900,0,0.0573
2859,20.00,4900,0,0.0572
2860,19.50,4900,0,0.0572
2861,17.50,4900,0,0.0571
2862,-2.00,4900,0,0.0571
2863,3.50,4900,0,0.0570
2864,8.00,4900,0,0.0570
2865,0.00,4900,0,0.0569
2866,0.00,4900,0,0.0568
2867,15.50,4900,0,0.0568
2868,13.50,4900,0,0.0567
2869,5.00,4900,0,0.0567
2870,15.00,4900,0,0.0566
2871,10.50,4900,0,0.0566
2872,7.00,4900,0,0.0565
2873,7.00,4900,0,0.0564
2874,3.00,4900,0,0.0564
2875,-7.00,4900,0,0.0563
2876,17.00,4900,0,0.0563
2877,15.50,4900,0,0.0562
2878,12.50,4900,0,0.0562
2879,8.50,4900,0,0.0561
2880,10.50,4900,0,0.0561
2881,8.00,4900,0,0.0560
2882,12.00,4900,0,0.0559
2883,10.00,4900,0,0.0559
2884,3.50,4900,0,0.0558
2885,18.50,4900,0,0.0558
2886,-6.00,4900,0,0.0557
2887,1.00,4900,0,0.0557
2888,-4.50,4900,0,0.0556
2889,7.00,4900,0,0.0556
2890,14.00,4900,0,0.0555
2891,-3.50,4900,0,0.0554
2892,0.00,4900,0,0.0554
2893,6.50,4900,0,0.0553
2894,-3.50,4900,0,0.0553
2895,-5.50,4900,0,0.0552
2896,-5.50,4900,0,0.0552
2897,9.50,4900,0,0.0551
2898,13.00,4900,0,0.0551
2899,6.50,4900,0,0.0550
2900,2.00,4900,0,0.0549
2901,17.00,4900,0,0.0549
2902,22.00,4900,0,0.0548
2903,9.00,4900,0,0.0548
2904,13.50,4900,0,0.0547
2905,9.00,4900,0,0.0547
2906,1.00,4900,0,0.0546
2907,16.00,4900,0,0.0546
2908,13.50,4900,0,0.0545
2909,14.00,4900,0,0.0545
2910,15.50,4900,0,0.0544
2911,19.50,4900,0,0.0543
2912,10.00,4900,0,0.0543
2913,4.00,4900,0,0.0542
2914,17.50,4900,0,0.0542
2915,12.00,4900,0,0.0541
2916,14.50,4900,0,0.0541
2917,5.50,4900,0,0.0540
2918,2.50,4900,0,0.0540
2919,-11.00,4900,0,0.0539
2920,7.50,4900,0,0.0539
2921,22.50,4900,0,0.0538
2922,18.00,4900,0,0.0537
2923,1.50,4900,0,0.0537
2924,11.50,4900,0,0.0536
2925,10.00,4900,0,0.0536
2926,6.50,4900,0,0.0535
2927,19.50,4900,0,0.0535
2928,13.50,4900,0,0.0534
2929,5.00,4900,0,0.0534
2930,8.00,4900,0,0.0533
2931,11.00,4900,0,0.0533
2932,13.50,4900,0,0.0532
2933,10.50,4900,0,0.0532
2934,11.50,4900,0,0.0531
2935,3.00,4900,0,0.0531
2936,3.00,4900,0,0.0530
2937,6.50,4900,0,0.0529
2938,15.50,4900,0,0.0529
2939,16.50,4900,0,0.0528
2940,9.00,4900,0,0.0528
2941,14.00,4900,0,0.0527
2942,13.00,4900,0,0.0527
2943,15.00,4900,0,0.0526
2944,3.00,4900,0,0.0526
2945,7.50,4900,0,0.0525
2946,18.00,4900,0,0.0525
2947,16.50,4900,0,0.0524
2948,10.50,4900,0,0.0524
2949,12.00,4900,0,0.0523
2950,20.00,4900,0,0.0523
2951,7.50,4900,0,0.0522
2952,6.00,4900,0,0.0522
2953,-4.50,4900,0,0.0521
2954,10.50,4900,0,0.0521
2955,17.00,4900,0,0.0520
2956,3.50,4900,0,0.0519
2957,11.50,4900,0,0.0519
2958,17.00,4900,0,0.0518
2959,24.50,4900,0,0.0518
2960,16.50,4900,0,0.0517
2961,15.00,4900,0,0.0517
2962,13.00,4900,0,0.0516
2963,6.00,4900,0,0.0516
2964,0.50,4900,0,0.0515
2965,2.00,4900,0,0.0515
2966,6.50,4900,0,0.0514
2967,-3.50,4900,0,0.0514
2968,9.00,4900,0,0.0513
2969,10.00,4900,0,0.0513
2970,24.00,35,1,0.0512
2971,15.50,4900,0,0.0512
2972,15.50,4900,0,0.0511
2973,10.50,4900,0,0.0511
2974,2.50,4900,0,0.0510
2975,17.00,4900,0,0.0510
2976,14.50,4900,0,0.0509
2977,14.00,4900,0,0.0509
2978,8.50,4900,0,0.0508
2979,3.00,4900,0,0.0508
2980,7.50,4900,0,0.0507
2981,2.50,4900,0,0.0507
2982,10.00,4900,0,0.0506
2983,10.50,4900,0,0.0506
2984,11.50,4900,0,0.0505
2985,12.50,4900,0,0.0505
2986,10.00,4900,0,0.0504
2987,20.00,4900,0,0.0504
2988,0.50,4900,0,0.0503
2989,11.00,4900,0,0.0503
2990,9.00,4900,0,0.0502
2991,-1.00,4900,0,0.0502
2992,-1.00,4900,0,0.0501
2993,3.00,4900,0,0.0501
2994,14.50,4900,0,0.0500
2995,17.50,4900,0,0.0500
2996,18.50,4900,0,0.0500
2997,-0.50,4900,0,0.0500
2998,-1.00,4900,0,0.0500
2999,4.50,4900,0,0.0500
3000,11.50,4900,0,0.0500
3001,1.50,4900,0,0.0500
3002,10.50,4900,0,0.0500
3003,12.50,4900,0,0.0500
3004,17.50,4900,0,0.0500
3005,14.00,4900,0,0.0500
3006,6.00,4900,0,0.0500
3007,4.50,4900,0,0.0500
3008,6.00,4900,0,0.0500
3009,10.00,4900,0,0.0500
3010,13.50,4900,0,0.0500
3011,7.50,4900,0,0.0500
3012,13.00,4900,0,0.0500
3013,10.00,4900,0,0.0500
3014,2.00,4900,0,0.0500
3015,7.00,4900,0,0.0500
3016,9.50,4900,0,0.0500
3017,4.00,4900,0,0.0500
3018,9.50,4900,0,0.0500
3019,3.50,4900,0,0.0500
3020,14.50,4900,0,0.0500
3021,5.00,4900,0,0.0500
3022,14.50,4900,0,0.0500
3023,7.00,4900,0,0.0500
3024,10.50,4900,0,0.0500
3025,13.00,4900,0,0.0500
3026,6.50,4900,0,0.0500
3027,10.50,4900,0,0.0500
3028,25.00,4900,0,0.0500
3029,9.00,4900,0,0.0500
3030,2.00,4900,0,0.0500
3031,4.00,4900,0,0.0500
3032,12.00,4900,0,0.0500
3033,5.00,4900,0,0.0500
3034,9.00,4900,0,0.0500
3035,21.50,4900,0,0.0500
3036,14.50,4900,0,0.0500
3037,14.50,4900,0,0.0500
3038,16.00,4900,0,0.0500
3039,13.50,4900,0,0.0500
3040,13.00,4900,0,0.0500
3041,15.50,4900,0,0.0500
3042,15.00,4900,0,0.0500
3043,3.50,4900,0,0.0500
3044,11.50,4900,0,0.0500
3045,6.50,4900,0,0.0500
3046,8.50,4900,0,0.0500
3047,1.00,4900,0,0.0500
3048,23.50,40,1,0.0500
3049,21.50,60,1,0.0500
3050,3.50,4900,0,0.0500
3051,14.00,4900,0,0.0500
3052,8.50,4900,0,0.0500
3053,9.00,4900,0,0.0500
3054,20.50,4900,0,0.0500
3055,16.50,4900,0,0.0500
3056,18.50,4900,0,0.0500
3057,12.50,4900,0,0.0500
3058,7.50,4900,0,0.0500
3059,16.50,4900,0,0.0500
3060,6.50,4900,0,0.0500
3061,14.00,4900,0,0.0500
3062,10.50,4900,0,0.0500
3063,13.50,4900,0,0.0500
3064,6.00,4900,0,0.0500
3065,9.00,4900,0,0.0500
3066,3.50,4900,0,0.0500
3067,11.00,4900,0,0.0500
3068,13.00,4900,0,0.0500
3069,11.50,4900,0,0.0500
3070,18.50,4900,0,0.0500
3071,6.00,4900,0,0.0500
3072,11.00,4900,0,0.0500
3073,12.00,4900,0,0.0500
3074,12.00,4900,0,0.0500
3075,-1.00,4900,0,0.0500
3076,3.50,4900,0,0.0500
3077,20.50,4900,0,0.0500
3078,13.00,4900,0,0.0500
3079,11.00,4900,0,0.0500
3080,15.50,4900,0,0.0500
3081,4.50,4900,0,0.0500
3082,5.50,4900,0,0.0500
3083,5.50,4900,0,0.0500
3084,9.50,4900,0,0.0500
3085,8.50,4900,0,0.0500
3086,8.50,4900,0,0.0500
3087,12.00,4900,0,0.0500
3088,12.00,4900,0,0.0500
3089,1.00,4900,0,0.0500
3090,15.00,4900,0,0.0500
3091,4.00,4900,0,0.0500
3092,21.50,34,1,0.0500
3093,14.50,4900,0,0.0500
3094,12.00,4900,0,0.0500
3095,17.00,4900,0,0.0500
3096,2.50,4900,0,0.0500
3097,13.50,4900,0,0.0500
3098,2.50,4900,0,0.0500
3099,8.50,4900,0,0.0500
3100,-1.50,4900,0,0.0500
3101,6.00,4900,0,0.0500
3102,20.00,4900,0,0.0500
3103,7.00,4900,0,0.0500
3104,12.00,4900,0,0.0500
3105,6.00,4900,0,0.0500
3106,3.00,4900,0,0.0500
3107,12.50,4900,0,0.0500
3108,19.00,4900,0,0.0500
3109,8.00,4900,0,0.0500
3110,13.00,4900,0,0.0500
3111,6.50,4900,0,0.0500
3112,7.50,4900,0,0.0500
3113,-0.50,4900,0,0.0500
3114,5.50,4900,0,0.0500
3115,-0.50,4900,0,0.0500
3116,-2.50,4900,0,0.0500
3117,4.00,4900,0,0.0500
3118,9.50,4900,0,0.0500
3119,24.00,41,1,0.0500
3120,15.50,4900,0,0.0500
3121,7.00,4900,0,0.0500
3122,3.50,4900,0,0.0500
3123,2.00,4900,0,0.0500
3124,9.50,4900,0,0.0500
3125,19.00,4900,0,0.0500
3126,9.00,4900,0,0.0500
3127,10.50,4900,0,0.0500
3128,19.00,4900,0,0.0500
3129,2.00,4900,0,0.0500
3130,17.50,4900,0,0.0500
3131,8.00,4900,0,0.0500
3132,12.50,4900,0,0.0500
3133,15.00,4900,0,0.0500
3134,4.50,4900,0,0.0500
3135,1.00,4900,0,0.0500
3136,11.00,4900,0,0.0500
3137,5.00,4900,0,0.0500
3138,6.00,4900,0,0.0500
3139,9.50,4900,0,0.0500
3140,23.00,37,1,0.0500
3141,9.00,4900,0,0.0500
3142,0.00,4900,0,0.0500
3143,15.00,4900,0,0.0500
3144,4.00,4900,0,0.0500
3145,10.50,4900,0,0.0500
3146,6.00,4900,0,0.0500
3147,8.50,4900,0,0.0500
3148,7.00,4900,0,0.0500
3149,20.00,4900,0,0.0500
3150,13.50,4900,0,0.0500
3151,6.50,4900,0,0.0500
3152,15.00,4900,0,0.0500
3153,12.00,4900,0,0.0500
3154,20.00,4900,0,0.0500
3155,19.50,4900,0,0.0500
3156,9.00,4900,0,0.0500
3157,4.50,4900,0,0.0500
3158,13.50,4900,0,0.0500
3159,9.00,4900,0,0.0500
3160,7.00,4900,0,0.0500
3161,13.50,4900,0,0.0500
3162,13.50,4900,0,0.0500
3163,5.50,4900,0,0.0500
3164,8.00,4900,0,0.0500
3165,1.00,4900,0,0.0500
3166,23.00,4900,0,0.0500
3167,8.50,4900,0,0.0500
3168,21.00,4900,0,0.0500
3169,19.50,4900,0,0.0500
3170,13.50,4900,0,0.0500
3171,11.50,4900,0,0.0500
3172,21.00,4900,0,0.0500
3173,5.00,4900,0,0.0500
3174,5.50,4900,0,0.0500
3175,16.00,4900,0,0.0500
3176,13.50,4900,0,0.0500
3177,12.50,4900,0,0.0500
3178,4.00,4900,0,0.0500
3179,14.00,4900,0,0.0500
3180,4.00,4900,0,0.0500
3181,21.00,4900,0,0.0500
3182,11.00,4900,0,0.0500
3183,23.50,36,1,0.0500
3184,-3.50,4900,0,0.0500
3185,14.50,4900,0,0.0500
3186,3.50,4900,0,0.0500
3187,7.50,4900,0,0.0500
3188,5.00,4900,0,0.0500
3189,12.50,4900,0,0.0500
3190,18.50,4900,0,0.0500
3191,12.00,4900,0,0.0500
3192,9.50,4900,0,0.0500
3193,18.00,4900,0,0.0500
3194,5.00,4900,0,0.0500
3195,-7.00,4900,0,0.0500
3196,-7.00,4900,0,0.0500
3197,11.00,4900,0,0.0500
3198,6.50,4900,0,0.0500
3199,13.00,4900,0,0.0500
3200,6.00,4900,0,0.0500
3201,4.00,4900,0,0.0500
3202,11.00,4900,0,0.0500
3203,10.00,4900,0,0.0500
3204,7.00,4900,0,0.0500
3205,11.50,4900,0,0.0500
3206,5.50,4900,0,0.0500
3207,-1.00,4900,0,0.0500
3208,12.50,4900,0,0.0500
3209,9.50,4900,0,0.0500
3210,11.50,4900,0,0.0500
3211,12.00,4900,0,0.0500
3212,14.00,4900,0,0.0500
3213,11.50,4900,0,0.0500
3214,14.50,4900,0,0.0500
3215,18.50,4900,0,0.0500
3216,5.00,4900,0,0.0500
3217,21.00,4900,0,0.0500
3218,15.50,4900,0,0.0500
3219,15.00,4900,0,0.0500
3220,0.50,4900,0,0.0500
3221,3.00,4900,0,0.0500
3222,-3.00,4900,0,0.0500
3223,17.00,4900,0,0.0500
3224,10.00,4900,0,0.0500
3225,2.50,4900,0,0.0500
3226,13.00,4900,0,0.0500
3227,4.50,4900,0,0.0500
3228,10.50,4900,0,0.0500
3229,14.50,4900,0,0.0500
3230,11.00,4900,0,0.0500
3231,4.00,4900,0,0.0500
3232,12.50,4900,0,0.0500
3233,23.00,4900,0,0.0500
3234,8.50,4900,0,0.0500
3235,11.00,4900,0,0.0500
3236,22.00,4900,0,0.0500
3237,4.00,4900,0,0.0500
3238,3.50,4900,0,0.0500
3239,-1.00,4900,0,0.0500
3240,20.00,4900,0,0.0500
3241,9.50,4900,0,0.0500
3242,8.00,4900,0,0.0500
3243,7.00,4900,0,0.0500
3244,8.50,4900,0,0.0500
3245,11.50,4900,0,0.0500
3246,9.50,4900,0,0.0500
3247,13.50,4900,0,0.0500
3248,20.00,4900,0,0.0500
3249,18.00,4900,0,0.0500
3250,9.00,4900,0,0.0500
3251,19.00,4900,0,0.0500
3252,5.50,4900,0,0.0500
3253,13.50,4900,0,0.0500
3254,5.00,4900,0,0.0500
3255,12.00,4900,0,0.0500
3256,11.50,4900,0,0.0500
3257,18.00,4900,0,0.0500
3258,15.50,4900,0,0.0500
3259,9.50,4900,0,0.0500
3260,16.00,4900,0,0.0500
3261,16.00,4900,0,0.0500
3262,13.00,4900,0,0.0500
3263,12.00,4900,0,0.0500
3264,11.50,4900,0,0.0500
3265,22.50,4900,0,0.0500
3266,12.50,4900,0,0.0500
3267,7.50,4900,0,0.0500
3268,8.00,4900,0,0.0500
3269,9.00,4900,0,0.0500
3270,15.50,4900,0,0.0500
3271,8.00,4900,0,0.0500
3272,5.00,4900,0,0.0500
3273,-0.50,4900,0,0.0500
3274,1.00,4900,0,0.0500
3275,13.50,4900,0,0.0500
3276,7.50,4900,0,0.0500
3277,1.50,4900,0,0.0500
3278,12.00,4900,0,0.0500
3279,16.50,4900,0,0.0500
3280,8.00,4900,0,0.0500
3281,11.50,4900,0,0.0500
3282,14.50,4900,0,0.0500
3283,10.00,4900,0,0.0500
3284,0.50,4900,0,0.0500
3285,-7.50,4900,0,0.0500
3286,-7.50,4900,0,0.0500
3287,16.50,4900,0,0.0500
3288,7.50,4900,0,0.0500
3289,7.00,4900,0,0.0500
3290,12.00,4900,0,0.0500
3291,4.50,4900,0,0.0500
3292,3.00,4900,0,0.0500
3293,20.50,4900,0,0.0500
3294,15.50,4900,0,0.0500
3295,9.00,4900,0,0.0500
3296,24.50,4900,0,0.0500
3297,18.50,4900,0,0.0500
3298,15.00,4900,0,0.0500
3299,2.50,4900,0,0.0500
3300,8.50,4900,0,0.0500
3301,6.00,4900,0,0.0500
3302,3.50,4900,0,0.0500
3303,12.00,4900,0,0.0500
3304,0.50,4900,0,0.0500
3305,10.50,4900,0,0.0500
3306,7.50,4900,0,0.0500
3307,9.50,4900,0,0.0500
3308,17.50,4900,0,0.0500
3309,15.50,4900,0,0.0500
3310,17.00,4900,0,0.0500
3311,16.50,4900,0,0.0500
3312,14.00,4900,0,0.0500
