episode,total_reward,steps,solved,epsilon
2675,78.50,31,1,0.0688
2676,79.00,34,1,0.0687
2677,77.50,35,1,0.0687
2678,78.50,35,1,0.0686
2679,79.00,32,1,0.0685
2680,79.00,30,1,0.0685
2681,78.00,38,1,0.0684
2682,79.00,38,1,0.0683
2683,79.00,30,1,0.0683
2684,79.00,36,1,0.0682
2685,79.00,30,1,0.0681
2686,79.00,30,1,0.0681
2687,78.50,31,1,0.0680
2688,79.00,30,1,0.0679
2689,79.00,30,1,0.0679
2690,79.00,32,1,0.0678
2691,79.00,30,1,0.0677
2692,78.50,33,1,0.0677
2693,78.00,36,1,0.0676
2694,79.00,30,1,0.0675
2695,78.50,31,1,0.0675
2696,78.50,33,1,0.0674
2697,79.00,32,1,0.0673
2698,78.00,32,1,0.0672
2699,78.50,31,1,0.0672
2700,79.00,32,1,0.0671
2701,78.50,31,1,0.0670
2702,78.50,33,1,0.0670
2703,79.00,30,1,0.0669
2704,78.50,31,1,0.0668
2705,78.50,31,1,0.0668
2706,78.50,33,1,0.0667
2707,79.00,32,1,0.0666
2708,79.00,30,1,0.0666
2709,79.00,36,1,0.0665
2710,79.00,32,1,0.0664
2711,78.50,31,1,0.0664
2712,79.00,30,1,0.0663
2713,79.00,30,1,0.0662
2714,79.00,30,1,0.0662
2715,79.00,32,1,0.0661
2716,78.50,33,1,0.0660
2717,79.00,30,1,0.0660
2718,79.00,30,1,0.0659
2719,79.00,30,1,0.0659
2720,79.00,32,1,0.0658
2721,79.00,34,1,0.0657
2722,79.00,34,1,0.0657
2723,79.00,32,1,0.0656
2724,79.00,32,1,0.0655
2725,78.00,32,1,0.0655
2726,77.50,33,1,0.0654
2727,79.00,30,1,0.0653
2728,79.00,30,1,0.0653
2729,79.00,32,1,0.0652
2730,79.00,32,1,0.0651
2731,79.00,34,1,0.0651
2732,78.50,31,1,0.0650
2733,78.50,31,1,0.0649
2734,79.00,30,1,0.0649
2735,77.50,33,1,0.0648
2736,79.00,32,1,0.0647
2737,78.50,31,1,0.0647
2738,79.00,30,1,0.0646
2739,78.50,31,1,0.0645
2740,79.00,32,1,0.0645
2741,77.50,33,1,0.0644
2742,79.00,34,1,0.0644
2743,79.00,32,1,0.0643
2744,79.00,32,1,0.0642
2745,78.50,35,1,0.0642
2746,78.50,31,1,0.0641
2747,79.00,30,1,0.0640
2748,78.50,33,1,0.0640
2749,79.00,30,1,0.0639
2750,79.00,32,1,0.0638
2751,78.50,33,1,0.0638
2752,78.50,33,1,0.0637
2753,79.00,32,1,0.0636
2754,77.50,35,1,0.0636
2755,79.00,30,1,0.0635
2756,79.00,30,1,0.0635
2757,79.00,30,1,0.0634
2758,79.00,32,1,0.0633
2759,78.00,34,1,0.0633
2760,79.00,32,1,0.0632
2761,79.00,34,1,0.0631
2762,79.00,34,1,0.0631
2763,79.00,32,1,0.0630
2764,78.50,37,1,0.0630
2765,78.50,45,1,0.0629
2766,79.00,30,1,0.0628
2767,79.00,32,1,0.0628
2768,78.00,32,1,0.0627
2769,79.00,32,1,0.0626
2770,79.00,30,1,0.0626
2771,79.00,32,1,0.0625
2772,79.00,30,1,0.0625
2773,79.00,30,1,0.0624
2774,79.00,32,1,0.0623
2775,78.50,33,1,0.0623
2776,79.00,32,1,0.0622
2777,79.00,32,1,0.0621
2778,79.00,30,1,0.0621
2779,78.50,31,1,0.0620
2780,78.50,33,1,0.0620
2781,79.00,30,1,0.0619
2782,78.50,33,1,0.0618
2783,79.00,30,1,0.0618
2784,79.00,32,1,0.0617
2785,79.00,30,1,0.0616
2786,78.50,31,1,0.0616
2787,78.50,31,1,0.0615
2788,78.50,31,1,0.0615
2789,79.00,30,1,0.0614
2790,79.00,30,1,0.0613
2791,79.00,34,1,0.0613
2792,79.00,30,1,0.0612
2793,79.00,30,1,0.0612
2794,78.50,31,1,0.0611
2795,79.00,32,1,0.0610
2796,79.00,32,1,0.0610
2797,79.00,32,1,0.0609
2798,79.00,30,1,0.0608
2799,79.00,34,1,0.0608
2800,78.50,31,1,0.0607
2801,79.00,36,1,0.0607
2802,78.50,31,1,0.0606
2803,79.00,30,1,0.0605
2804,78.50,33,1,0.0605
2805,79.00,32,1,0.0604
2806,79.00,30,1,0.0604
2807,79.00,34,1,0.0603
2808,79.00,30,1,0.0602
2809,78.50,31,1,0.0602
2810,79.00,30,1,0.0601
2811,79.00,30,1,0.0601
2812,79.00,34,1,0.0600
2813,78.50,33,1,0.0599
2814,79.00,30,1,0.0599
2815,78.50,35,1,0.0598
2816,79.00,32,1,0.0598
2817,78.50,33,1,0.0597
2818,79.00,30,1,0.0596
2819,79.00,42,1,0.0596
2820,79.00,32,1,0.0595
2821,79.00,30,1,0.0595
2822,78.50,31,1,0.0594
2823,79.00,30,1,0.0593
2824,79.00,32,1,0.0593
2825,79.00,30,1,0.0592
2826,79.00,30,1,0.0592
2827,77.50,33,1,0.0591
2828,78.50,33,1,0.0590
2829,78.50,31,1,0.0590
2830,78.50,33,1,0.0589
2831,78.50,31,1,0.0589
2832,79.00,30,1,0.0588
2833,79.00,30,1,0.0588
2834,79.00,30,1,0.0587
2835,79.00,32,1,0.0586
2836,78.50,31,1,0.0586
2837,78.50,33,1,0.0585
2838,78.50,31,1,0.0585
2839,79.00,32,1,0.0584
2840,79.00,32,1,0.0583
2841,79.00,32,1,0.0583
2842,78.50,31,1,0.0582
2843,78.50,31,1,0.0582
2844,78.50,35,1,0.0581
2845,78.50,31,1,0.0581
2846,78.50,31,1,0.0580
2847,79.00,32,1,0.0579
2848,78.50,35,1,0.0579
2849,78.50,31,1,0.0578
2850,79.00,30,1,0.0578
2851,78.50,31,1,0.0577
2852,78.50,31,1,0.0576
2853,79.00,32,1,0.0576
2854,79.00,36,1,0.0575
2855,78.50,31,1,0.0575
2856,78.50,35,1,0.0574
2857,78.00,32,1,0.0574
2858,79.00,30,1,0.0573
2859,79.00,30,1,0.0572
2860,79.00,32,1,0.0572
2861,78.50,31,1,0.0571
2862,78.50,33,1,0.0571
2863,79.00,32,1,0.0570
2864,79.00,30,1,0.0570
2865,79.00,30,1,0.0569
2866,78.00,38,1,0.0568
2867,79.00,30,1,0.0568
2868,78.50,35,1,0.0567
2869,79.00,30,1,0.0567
2870,79.00,32,1,0.0566
2871,79.00,30,1,0.0566
2872,79.00,32,1,0.0565
2873,79.00,34,1,0.0564
2874,79.00,30,1,0.0564
2875,79.00,30,1,0.0563
2876,79.00,30,1,0.0563
2877,79.00,32,1,0.0562
2878,79.00,32,1,0.0562
2879,78.50,31,1,0.0561
2880,79.00,30,1,0.0561
2881,78.50,33,1,0.0560
2882,79.00,30,1,0.0559
2883,78.50,31,1,0.0559
2884,79.00,30,1,0.0558
2885,78.50,31,1,0.0558
2886,79.00,36,1,0.0557
2887,79.00,32,1,0.0557
2888,79.00,30,1,0.0556
2889,79.00,32,1,0.0556
2890,79.00,30,1,0.0555
2891,79.00,34,1,0.0554
2892,78.50,33,1,0.0554
2893,79.00,32,1,0.0553
2894,79.00,32,1,0.0553
2895,78.50,33,1,0.0552
2896,78.00,32,1,0.0552
2897,78.50,31,1,0.0551
2898,79.00,34,1,0.0551
2899,78.50,31,1,0.0550
2900,79.00,30,1,0.0549
2901,78.00,32,1,0.0549
2902,79.00,30,1,0.0548
2903,79.00,34,1,0.0548
2904,79.00,30,1,0.0547
2905,79.00,30,1,0.0547
2906,78.50,33,1,0.0546
2907,79.00,30,1,0.0546
2908,79.00,30,1,0.0545
2909,79.00,30,1,0.0545
2910,79.00,30,1,0.0544
2911,78.50,33,1,0.0543
2912,78.50,33,1,0.0543
2913,79.00,30,1,0.0542
2914,79.00,30,1,0.0542
2915,79.00,32,1,0.0541
2916,79.00,30,1,0.0541
2917,79.00,32,1,0.0540
2918,79.00,30,1,0.0540
2919,78.50,31,1,0.0539
2920,78.50,33,1,0.0539
2921,79.00,32,1,0.0538
2922,78.00,32,1,0.0537
2923,78.50,31,1,0.0537
2924,79.00,30,1,0.0536
2925,79.00,30,1,0.0536
2926,79.00,30,1,0.0535
2927,79.00,30,1,0.0535
2928,79.00,30,1,0.0534
2929,79.00,30,1,0.0534
2930,79.00,30,1,0.0533
2931,79.00,30,1,0.0533
2932,79.00,32,1,0.0532
2933,79.00,30,1,0.0532
2934,79.00,32,1,0.0531
2935,78.50,31,1,0.0531
2936,79.00,30,1,0.0530
2937,78.50,31,1,0.0529
2938,78.50,31,1,0.0529
2939,79.00,30,1,0.0528
2940,78.50,33,1,0.0528
2941,78.50,31,1,0.0527
2942,79.00,30,1,0.0527
2943,78.50,31,1,0.0526
2944,79.00,30,1,0.0526
2945,78.50,33,1,0.0525
2946,78.50,31,1,0.0525
2947,79.00,30,1,0.0524
2948,79.00,30,1,0.0524
2949,79.00,32,1,0.0523
2950,79.00,30,1,0.0523
2951,79.00,34,1,0.0522
2952,78.50,33,1,0.0522
2953,78.50,33,1,0.0521
2954,79.00,30,1,0.0521
2955,79.00,30,1,0.0520
2956,79.00,32,1,0.0519
2957,79.00,30,1,0.0519
2958,78.50,31,1,0.0518
2959,79.00,30,1,0.0518
2960,79.00,32,1,0.0517
2961,79.00,30,1,0.0517
2962,79.00,30,1,0.0516
2963,79.00,32,1,0.0516
2964,79.00,30,1,0.0515
2965,79.00,34,1,0.0515
2966,79.00,32,1,0.0514
2967,79.00,32,1,0.0514
2968,79.00,34,1,0.0513
2969,78.50,33,1,0.0513
2970,78.50,35,1,0.0512
2971,79.00,34,1,0.0512
2972,78.50,31,1,0.0511
2973,78.50,35,1,0.0511
2974,79.00,32,1,0.0510
2975,79.00,34,1,0.0510
2976,78.50,33,1,0.0509
2977,79.00,30,1,0.0509
2978,79.00,36,1,0.0508
2979,77.50,37,1,0.0508
2980,78.00,34,1,0.0507
2981,79.00,30,1,0.0507
2982,79.00,32,1,0.0506
2983,79.00,32,1,0.0506
2984,79.00,32,1,0.0505
2985,77.00,34,1,0.0505
2986,79.00,34,1,0.0504
2987,79.00,32,1,0.0504
2988,79.00,30,1,0.0503
2989,79.00,30,1,0.0503
2990,79.00,32,1,0.0502
2991,79.00,30,1,0.0502
2992,79.00,32,1,0.0501
2993,78.50,33,1,0.0501
2994,79.00,32,1,0.0500
2995,79.00,30,1,0.0500
2996,79.00,30,1,0.0500
2997,78.50,31,1,0.0500
2998,79.00,32,1,0.0500
2999,79.00,30,1,0.0500
3000,78.50,33,1,0.0500
3001,78.50,31,1,0.0500
3002,79.00,30,1,0.0500
3003,79.00,30,1,0.0500
3004,79.00,32,1,0.0500
3005,79.00,32,1,0.0500
3006,78.50,31,1,0.0500
3007,79.00,32,1,0.0500
3008,78.00,36,1,0.0500
3009,79.00,30,1,0.0500
3010,78.50,35,1,0.0500
3011,79.00,30,1,0.0500
3012,78.50,33,1,0.0500
3013,78.50,31,1,0.0500
3014,78.50,31,1,0.0500
3015,79.00,30,1,0.0500
3016,79.00,34,1,0.0500
3017,78.50,33,1,0.0500
3018,79.00,32,1,0.0500
3019,78.50,33,1,0.0500
3020,79.00,30,1,0.0500
3021,79.00,30,1,0.0500
3022,79.00,30,1,0.0500
3023,79.00,30,1,0.0500
3024,79.00,30,1,0.0500
3025,79.00,30,1,0.0500
3026,79.00,30,1,0.0500
3027,79.00,30,1,0.0500
3028,79.00,30,1,0.0500
3029,79.00,30,1,0.0500
3030,79.00,34,1,0.0500
3031,79.00,30,1,0.0500
3032,79.00,32,1,0.0500
3033,78.50,33,1,0.0500
3034,78.50,31,1,0.0500
3035,79.00,34,1,0.0500
3036,79.00,30,1,0.0500
3037,79.00,30,1,0.0500
3038,77.50,33,1,0.0500
3039,79.00,34,1,0.0500
3040,79.00,30,1,0.0500
3041,78.50,31,1,0.0500
3042,79.00,30,1,0.0500
3043,79.00,34,1,0.0500
3044,78.50,31,1,0.0500
3045,79.00,30,1,0.0500
3046,78.50,31,1,0.0500
3047,79.00,36,1,0.0500
3048,78.50,31,1,0.0500
3049,78.50,31,1,0.0500
3050,79.00,32,1,0.0500
3051,79.00,32,1,0.0500
3052,79.00,30,1,0.0500
3053,79.00,32,1,0.0500
3054,79.00,30,1,0.0500
3055,79.00,32,1,0.0500
3056,79.00,32,1,0.0500
3057,79.00,30,1,0.0500
3058,79.00,30,1,0.0500
3059,79.00,30,1,0.0500
3060,79.00,30,1,0.0500
3061,79.00,30,1,0.0500
3062,78.50,33,1,0.0500
3063,79.00,30,1,0.0500
3064,79.00,30,1,0.0500
3065,78.50,31,1,0.0500
3066,78.50,33,1,0.0500
3067,78.00,34,1,0.0500
3068,79.00,32,1,0.0500
3069,79.00,30,1,0.0500
3070,78.00,34,1,0.0500
3071,78.50,31,1,0.0500
3072,79.00,30,1,0.0500
3073,78.50,33,1,0.0500
3074,78.00,36,1,0.0500
3075,79.00,30,1,0.0500
3076,79.00,34,1,0.0500
3077,79.00,30,1,0.0500
3078,78.50,33,1,0.0500
3079,79.00,30,1,0.0500
3080,79.00,30,1,0.0500
3081,79.00,30,1,0.0500
3082,79.00,32,1,0.0500
3083,78.00,32,1,0.0500
3084,79.00,32,1,0.0500
3085,79.00,30,1,0.0500
3086,79.00,32,1,0.0500
3087,79.00,34,1,0.0500
3088,78.50,33,1,0.0500
3089,78.50,31,1,0.0500
3090,79.00,32,1,0.0500
3091,79.00,30,1,0.0500
3092,79.00,32,1,0.0500
3093,79.00,32,1,0.0500
3094,78.00,34,1,0.0500
3095,79.00,30,1,0.0500
3096,79.00,30,1,0.0500
3097,78.50,31,1,0.0500
3098,78.50,35,1,0.0500
3099,79.00,32,1,0.0500
3100,79.00,30,1,0.0500
3101,79.00,30,1,0.0500
3102,79.00,34,1,0.0500
3103,78.50,31,1,0.0500
3104,79.00,30,1,0.0500
3105,79.00,30,1,0.0500
3106,78.00,32,1,0.0500
3107,79.00,34,1,0.0500
3108,79.00,32,1,0.0500
3109,79.00,30,1,0.0500
3110,78.50,33,1,0.0500
3111,78.50,31,1,0.0500
3112,79.00,30,1,0.0500
3113,78.50,31,1,0.0500
3114,79.00,32,1,0.0500
3115,79.00,30,1,0.0500
3116,79.00,30,1,0.0500
3117,78.50,31,1,0.0500
3118,79.00,30,1,0.0500
3119,78.50,31,1,0.0500
3120,79.00,34,1,0.0500
3121,79.00,32,1,0.0500
3122,79.00,30,1,0.0500
3123,78.50,31,1,0.0500
3124,79.00,30,1,0.0500
3125,79.00,32,1,0.0500
3126,79.00,32,1,0.0500
3127,77.50,33,1,0.0500
3128,78.50,31,1,0.0500
3129,78.50,31,1,0.0500
3130,78.50,31,1,0.0500
3131,79.00,32,1,0.0500
3132,78.50,37,1,0.0500
3133,78.50,33,1,0.0500
3134,79.00,30,1,0.0500
3135,78.50,35,1,0.0500
3136,78.50,33,1,0.0500
3137,79.00,32,1,0.0500
3138,78.50,31,1,0.0500
3139,79.00,34,1,0.0500
3140,78.50,37,1,0.0500
3141,78.50,33,1,0.0500
3142,78.00,32,1,0.0500
3143,78.50,33,1,0.0500
3144,78.50,33,1,0.0500
3145,79.00,30,1,0.0500
3146,79.00,30,1,0.0500
3147,78.50,33,1,0.0500
3148,79.00,30,1,0.0500
3149,78.50,31,1,0.0500
3150,78.50,31,1,0.0500
3151,78.00,32,1,0.0500
3152,79.00,32,1,0.0500
3153,79.00,32,1,0.0500
3154,79.00,30,1,0.0500
3155,78.50,33,1,0.0500
3156,79.00,30,1,0.0500
3157,78.50,35,1,0.0500
3158,78.50,31,1,0.0500
3159,78.50,33,1,0.0500
3160,79.00,30,1,0.0500
3161,79.00,30,1,0.0500
3162,79.00,30,1,0.0500
3163,79.00,30,1,0.0500
3164,79.00,32,1,0.0500
3165,79.00,30,1,0.0500
3166,78.50,31,1,0.0500
3167,79.00,30,1,0.0500
3168,78.50,31,1,0.0500
3169,78.50,31,1,0.0500
3170,78.00,34,1,0.0500
3171,79.00,32,1,0.0500
3172,77.50,35,1,0.0500
3173,79.00,30,1,0.0500
3174,79.00,30,1,0.0500
3175,78.50,33,1,0.0500
3176,78.00,40,1,0.0500
3177,78.00,34,1,0.0500
3178,78.50,31,1,0.0500
3179,79.00,32,1,0.0500
3180,79.00,30,1,0.0500
3181,78.50,33,1,0.0500
3182,79.00,30,1,0.0500
3183,78.50,31,1,0.0500
3184,79.00,30,1,0.0500
3185,79.00,32,1,0.0500
3186,79.00,32,1,0.0500
3187,79.00,30,1,0.0500
3188,79.00,34,1,0.0500
3189,78.50,31,1,0.0500
3190,79.00,32,1,0.0500
3191,79.00,30,1,0.0500
3192,79.00,30,1,0.0500
3193,79.00,30,1,0.0500
3194,79.00,30,1,0.0500
3195,79.00,38,1,0.0500
3196,79.00,32,1,0.0500
3197,78.50,33,1,0.0500
3198,79.00,30,1,0.0500
3199,79.00,30,1,0.0500
3200,78.50,31,1,0.0500
3201,79.00,32,1,0.0500
3202,79.00,34,1,0.0500
3203,79.00,32,1,0.0500
3204,79.00,30,1,0.0500
3205,79.00,32,1,0.0500
3206,79.00,32,1,0.0500
3207,78.50,31,1,0.0500
3208,79.00,30,1,0.0500
3209,79.00,30,1,0.0500
3210,78.50,31,1,0.0500
3211,79.00,30,1,0.0500
3212,79.00,30,1,0.0500
3213,79.00,32,1,0.0500
3214,79.00,30,1,0.0500
3215,79.00,30,1,0.0500
3216,79.00,30,1,0.0500
3217,79.00,30,1,0.0500
3218,79.00,30,1,0.0500
3219,79.00,30,1,0.0500
3220,78.50,31,1,0.0500
3221,79.00,32,1,0.0500
3222,79.00,30,1,0.0500
3223,79.00,32,1,0.0500
3224,79.00,32,1,0.0500
3225,78.50,33,1,0.0500
3226,79.00,32,1,0.0500
3227,79.00,32,1,0.0500
3228,79.00,30,1,0.0500
3229,79.00,30,1,0.0500
3230,78.50,31,1,0.0500
3231,79.00,32,1,0.0500
3232,79.00,34,1,0.0500
3233,79.00,32,1,0.0500
3234,78.00,34,1,0.0500
3235,78.50,33,1,0.0500
3236,78.50,31,1,0.0500
3237,79.00,32,1,0.0500
3238,78.00,38,1,0.0500
3239,79.00,30,1,0.0500
3240,79.00,32,1,0.0500
3241,78.50,31,1,0.0500
3242,79.00,30,1,0.0500
3243,78.00,32,1,0.0500
3244,79.00,30,1,0.0500
3245,78.50,31,1,0.0500
3246,79.00,30,1,0.0500
3247,79.00,30,1,0.0500
3248,78.50,33,1,0.0500
3249,78.50,31,1,0.0500
3250,79.00,32,1,0.0500
3251,78.50,31,1,0.0500
3252,79.00,30,1,0.0500
3253,79.00,30,1,0.0500
3254,79.00,30,1,0.0500
3255,79.00,30,1,0.0500
3256,79.00,30,1,0.0500
3257,79.00,30,1,0.0500
3258,79.00,30,1,0.0500
3259,78.50,39,1,0.0500
3260,79.00,32,1,0.0500
3261,79.00,30,1,0.0500
3262,78.50,37,1,0.0500
3263,78.50,31,1,0.0500
3264,79.00,30,1,0.0500
3265,78.50,31,1,0.0500
3266,78.00,32,1,0.0500
3267,78.50,33,1,0.0500
3268,78.50,31,1,0.0500
3269,78.50,31,1,0.0500
3270,79.00,32,1,0.0500
3271,79.00,30,1,0.0500
3272,79.00,32,1,0.0500
3273,78.50,31,1,0.0500
3274,78.50,33,1,0.0500
3275,79.00,34,1,0.0500
3276,79.00,30,1,0.0500
3277,78.50,33,1,0.0500
3278,79.00,32,1,0.0500
3279,78.50,33,1,0.0500
3280,79.00,30,1,0.0500
3281,78.50,31,1,0.0500
3282,78.00,32,1,0.0500
3283,79.00,30,1,0.0500
3284,78.50,33,1,0.0500
3285,79.00,32,1,0.0500
3286,79.00,34,1,0.0500
3287,78.00,34,1,0.0500
3288,79.00,36,1,0.0500
3289,79.00,30,1,0.0500
3290,78.50,33,1,0.0500
3291,79.00,30,1,0.0500
3292,79.00,32,1,0.0500
3293,79.00,30,1,0.0500
3294,79.00,34,1,0.0500
3295,79.00,30,1,0.0500
3296,79.00,32,1,0.0500
3297,79.00,32,1,0.0500
3298,79.00,30,1,0.0500
3299,79.00,30,1,0.0500
3300,78.50,31,1,0.0500
3301,79.00,30,1,0.0500
3302,78.50,33,1,0.0500
3303,79.00,30,1,0.0500
3304,79.00,30,1,0.0500
3305,79.00,30,1,0.0500
3306,78.50,31,1,0.0500
3307,79.00,32,1,0.0500
3308,79.00,36,1,0.0500
3309,78.50,35,1,0.0500
3310,78.50,31,1,0.0500
3311,79.00,30,1,0.0500
3312,78.50,31,1,0.0500
3313,78.50,35,1,0.0500
3314,79.00,32,1,0.0500
3315,79.00,30,1,0.0500
3316,79.00,30,1,0.0500
3317,78.50,33,1,0.0500
3318,78.50,31,1,0.0500
3319,79.00,32,1,0.0500
3320,79.00,32,1,0.0500
3321,79.00,30,1,0.0500
3322,78.50,35,1,0.0500
3323,78.50,31,1,0.0500
3324,78.50,33,1,0.0500
3325,78.50,31,1,0.0500
3326,79.00,36,1,0.0500
3327,78.00,34,1,0.0500
3328,79.00,30,1,0.0500
3329,78.50,33,1,0.0500
3330,78.50,31,1,0.0500
3331,79.00,34,1,0.0500
3332,78.00,32,1,0.0500
3333,79.00,30,1,0.0500
3334,78.50,31,1,0.0500
3335,79.00,34,1,0.0500
3336,78.00,36,1,0.0500
3337,78.50,31,1,0.0500
3338,79.00,34,1,0.0500
3339,79.00,30,1,0.0500
3340,78.50,33,1,0.0500
3341,78.50,35,1,0.0500
3342,79.00,30,1,0.0500
3343,79.00,30,1,0.0500
3344,78.50,31,1,0.0500
3345,79.00,34,1,0.0500
3346,79.00,30,1,0.0500
3347,79.00,32,1,0.0500
3348,78.50,31,1,0.0500
3349,79.00,30,1,0.0500
3350,78.00,32,1,0.0500
3351,78.00,32,1,0.0500
3352,79.00,30,1,0.0500
3353,78.50,31,1,0.0500
3354,79.00,32,1,0.0500
3355,79.00,30,1,0.0500
3356,79.00,30,1,0.0500
3357,79.00,32,1,0.0500
3358,79.00,32,1,0.0500
3359,78.50,35,1,0.0500
3360,79.00,30,1,0.0500
3361,79.00,30,1,0.0500
3362,79.00,32,1,0.0500
3363,79.00,30,1,0.0500
3364,79.00,34,1,0.0500
3365,78.50,31,1,0.0500
3366,79.00,30,1,0.0500
3367,79.00,32,1,0.0500
3368,79.00,30,1,0.0500
3369,79.00,30,1,0.0500
3370,78.00,34,1,0.0500
3371,79.00,30,1,0.0500
3372,78.00,34,1,0.0500
3373,79.00,30,1,0.0500
3374,79.00,30,1,0.0500
3375,79.00,30,1,0.0500
3376,78.50,33,1,0.0500
3377,79.00,30,1,0.0500
3378,78.00,32,1,0.0500
3379,79.00,32,1,0.0500
3380,79.00,32,1,0.0500
3381,78.50,31,1,0.0500
3382,79.00,32,1,0.0500
3383,79.00,30,1,0.0500
3384,78.50,31,1,0.0500
3385,78.50,31,1,0.0500
3386,79.00,32,1,0.0500
3387,79.00,32,1,0.0500
3388,79.00,30,1,0.0500
3389,79.00,40,1,0.0500
3390,79.00,32,1,0.0500
3391,78.50,33,1,0.0500
3392,78.50,35,1,0.0500
3393,78.50,31,1,0.0500
3394,79.00,30,1,0.0500
3395,79.00,30,1,0.0500
3396,79.00,30,1,0.0500
3397,79.00,36,1,0.0500
3398,78.00,32,1,0.0500
3399,79.00,30,1,0.0500
3400,78.50,31,1,0.0500
3401,79.00,34,1,0.0500
3402,78.50,31,1,0.0500
3403,79.00,32,1,0.0500
3404,79.00,34,1,0.0500
3405,78.50,31,1,0.0500
3406,78.00,32,1,0.0500
3407,79.00,30,1,0.0500
3408,79.00,30,1,0.0500
3409,79.00,30,1,0.0500
3410,79.00,30,1,0.0500
3411,78.50,31,1,0.0500
3412,79.00,34,1,0.0500
3413,79.00,30,1,0.0500
3414,79.00,30,1,0.0500
3415,78.00,32,1,0.0500
3416,78.00,34,1,0.0500
3417,79.00,34,1,0.0500
3418,78.50,33,1,0.0500
3419,79.00,30,1,0.0500
3420,79.00,30,1,0.0500
3421,78.00,34,1,0.0500
3422,78.50,31,1,0.0500
3423,79.00,38,1,0.0500
3424,79.00,30,1,0.0500
3425,78.50,31,1,0.0500
3426,79.00,30,1,0.0500
3427,77.50,33,1,0.0500
3428,79.00,30,1,0.0500
3429,79.00,32,1,0.0500
3430,78.00,32,1,0.0500
3431,78.00,32,1,0.0500
3432,79.00,30,1,0.0500
3433,79.00,36,1,0.0500
3434,79.00,32,1,0.0500
3435,79.00,30,1,0.0500
3436,79.00,30,1,0.0500
3437,79.00,32,1,0.0500
3438,79.00,34,1,0.0500
3439,74.50,43,1,0.0500
3440,79.00,32,1,0.0500
3441,78.50,33,1,0.0500
3442,79.00,30,1,0.0500
3443,79.00,32,1,0.0500
3444,79.00,30,1,0.0500
3445,79.00,36,1,0.0500
3446,79.00,30,1,0.0500
3447,79.00,30,1,0.0500
3448,79.00,30,1,0.0500
3449,79.00,32,1,0.0500
3450,79.00,30,1,0.0500
3451,78.50,35,1,0.0500
3452,78.50,31,1,0.0500
3453,79.00,32,1,0.0500
3454,79.00,30,1,0.0500
3455,79.00,30,1,0.0500
3456,79.00,30,1,0.0500
3457,79.00,32,1,0.0500
3458,79.00,34,1,0.0500
3459,79.00,34,1,0.0500
3460,77.50,33,1,0.0500
3461,78.50,33,1,0.0500
3462,78.50,33,1,0.0500
3463,78.00,32,1,0.0500
3464,79.00,30,1,0.0500
3465,79.00,32,1,0.0500
3466,79.00,30,1,0.0500
3467,78.50,31,1,0.0500
3468,78.50,31,1,0.0500
3469,78.50,33,1,0.0500
3470,79.00,30,1,0.0500
3471,79.00,30,1,0.0500
3472,79.00,32,1,0.0500
3473,79.00,32,1,0.0500
3474,79.00,30,1,0.0500
3475,78.50,31,1,0.0500
3476,79.00,32,1,0.0500
3477,78.50,33,1,0.0500
3478,78.00,36,1,0.0500
3479,79.00,30,1,0.0500
3480,78.00,32,1,0.0500
3481,79.00,30,1,0.0500
3482,79.00,32,1,0.0500
3483,79.00,32,1,0.0500
3484,79.00,30,1,0.0500
3485,79.00,30,1,0.0500
3486,79.00,30,1,0.0500
3487,79.00,32,1,0.0500
3488,79.00,30,1,0.0500
3489,79.00,32,1,0.0500
3490,78.50,31,1,0.0500
3491,79.00,32,1,0.0500
3492,79.00,30,1,0.0500
3493,79.00,32,1,0.0500
3494,78.50,31,1,0.0500
3495,78.50,33,1,0.0500
3496,78.50,33,1,0.0500
3497,79.00,38,1,0.0500
3498,78.50,33,1,0.0500
3499,79.00,32,1,0.0500
3500,79.00,30,1,0.0500
3501,78.50,31,1,0.0500
3502,78.50,31,1,0.0500
3503,79.00,30,1,0.0500
3504,79.00,32,1,0.0500
3505,79.00,32,1,0.0500
3506,79.00,32,1,0.0500
3507,79.00,34,1,0.0500
3508,79.00,32,1,0.0500
3509,79.00,32,1,0.0500
3510,79.00,34,1,0.0500
3511,78.50,33,1,0.0500
3512,78.00,34,1,0.0500
3513,79.00,32,1,0.0500
3514,78.50,35,1,0.0500
3515,79.00,30,1,0.0500
3516,78.50,31,1,0.0500
3517,78.50,31,1,0.0500
3518,79.00,32,1,0.0500
3519,79.00,30,1,0.0500
3520,79.00,34,1,0.0500
3521,79.00,36,1,0.0500
3522,79.00,30,1,0.0500
3523,78.50,31,1,0.0500
3524,79.00,30,1,0.0500
3525,77.50,37,1,0.0500
3526,79.00,30,1,0.0500
3527,78.50,31,1,0.0500
3528,78.50,33,1,0.0500
3529,79.00,32,1,0.0500
3530,79.00,30,1,0.0500
3531,79.00,34,1,0.0500
3532,79.00,30,1,0.0500
3533,79.00,30,1,0.0500
3534,79.00,32,1,0.0500
3535,78.50,31,1,0.0500
3536,78.50,33,1,0.0500
3537,78.50,31,1,0.0500
3538,79.00,40,1,0.0500
3539,79.00,30,1,0.0500
3540,79.00,30,1,0.0500
3541,78.50,31,1,0.0500
3542,79.00,34,1,0.0500
3543,78.50,31,1,0.0500
3544,79.00,30,1,0.0500
3545,79.00,34,1,0.0500
3546,79.00,32,1,0.0500
3547,79.00,30,1,0.0500
