episode,total_reward,steps,solved,avg_loss,epsilon
1317,23.50,39,1,0.1308,0.0547
1318,23.50,39,1,0.1168,0.0546
1319,24.00,35,1,0.1269,0.0544
1320,22.25,40,1,0.1881,0.0542
1321,24.00,35,1,0.1331,0.0541
1322,23.25,36,1,0.1232,0.0539
1323,24.00,35,1,0.1236,0.0538
1324,24.00,35,1,0.1385,0.0536
1325,23.00,39,1,0.1459,0.0534
1326,24.00,35,1,0.1299,0.0533
1327,22.50,41,1,0.1367,0.0531
1328,23.50,39,1,0.1373,0.0529
1329,24.00,35,1,0.1387,0.0528
1330,24.00,35,1,0.1264,0.0526
1331,23.50,37,1,0.1965,0.0525
1332,23.50,37,1,0.1798,0.0523
1333,23.25,36,1,0.1728,0.0522
1334,23.50,37,1,0.1539,0.0520
1335,24.00,35,1,0.1778,0.0518
1336,23.50,37,1,0.1868,0.0517
1337,24.00,35,1,0.1240,0.0515
1338,23.75,37,1,0.1366,0.0514
1339,22.75,41,1,0.1396,0.0512
1340,20.25,37,1,0.1234,0.0511
1341,23.25,39,1,0.1427,0.0509
1342,24.00,35,1,0.1674,0.0508
1343,23.50,39,1,0.1609,0.0506
1344,24.00,35,1,0.1331,0.0505
1345,23.50,37,1,0.1407,0.0503
1346,22.00,39,1,0.1510,0.0502
1347,24.00,35,1,0.1370,0.0500
1348,23.25,36,1,0.1159,0.0500
1349,21.50,41,1,0.1499,0.0500
1350,24.00,35,1,0.1449,0.0500
1351,22.75,38,1,0.1566,0.0500
1352,24.00,35,1,0.1438,0.0500
1353,23.25,39,1,0.1424,0.0500
1354,22.25,37,1,0.1274,0.0500
1355,24.00,35,1,0.1235,0.0500
1356,24.00,35,1,0.1381,0.0500
1357,24.00,35,1,0.1423,0.0500
1358,24.00,35,1,0.1266,0.0500
1359,22.50,37,1,0.1255,0.0500
1360,22.50,37,1,0.1586,0.0500
1361,22.75,38,1,0.1483,0.0500
1362,24.00,35,1,0.1248,0.0500
1363,23.25,39,1,0.1277,0.0500
1364,23.25,36,1,0.1214,0.0500
1365,23.00,38,1,0.1484,0.0500
1366,23.50,37,1,0.1438,0.0500
1367,24.00,35,1,0.1459,0.0500
1368,23.25,36,1,0.1335,0.0500
1369,22.50,38,1,0.1223,0.0500
1370,23.75,37,1,0.1529,0.0500
1371,22.00,40,1,0.1450,0.0500
1372,24.00,35,1,0.1298,0.0500
1373,23.75,37,1,0.1421,0.0500
1374,23.75,37,1,0.1265,0.0500
1375,24.00,35,1,0.1550,0.0500
1376,24.00,35,1,0.1420,0.0500
1377,23.25,36,1,0.1224,0.0500
1378,23.00,39,1,0.1636,0.0500
1379,24.00,35,1,0.1455,0.0500
1380,23.25,38,1,0.1579,0.0500
1381,24.00,35,1,0.1546,0.0500
1382,24.00,37,1,0.1344,0.0500
1383,24.00,35,1,0.1326,0.0500
1384,24.00,35,1,0.1705,0.0500
1385,24.00,35,1,0.1254,0.0500
1386,24.00,35,1,0.1308,0.0500
1387,24.00,35,1,0.1183,0.0500
1388,22.50,38,1,0.1124,0.0500
1389,24.00,35,1,0.1511,0.0500
1390,24.00,35,1,0.1516,0.0500
1391,24.00,35,1,0.1414,0.0500
1392,24.00,35,1,0.1412,0.0500
1393,24.00,35,1,0.1254,0.0500
1394,22.50,37,1,0.1472,0.0500
1395,23.25,36,1,0.1270,0.0500
1396,23.25,36,1,0.1195,0.0500
1397,24.00,35,1,0.1193,0.0500
1398,20.75,41,1,0.1506,0.0500
1399,23.25,39,1,0.1481,0.0500
1400,23.00,38,1,0.2810,0.0500
1401,23.00,38,1,0.2936,0.0500
1402,23.75,37,1,0.1576,0.0500
1403,23.50,39,1,0.1296,0.0500
1404,24.00,37,1,0.1161,0.0500
1405,23.25,39,1,0.1394,0.0500
1406,22.75,38,1,0.1155,0.0500
1407,23.00,40,1,0.1213,0.0500
1408,23.00,39,1,0.1304,0.0500
1409,21.50,45,1,0.1685,0.0500
1410,23.25,36,1,0.1472,0.0500
1411,23.25,36,1,0.1410,0.0500
1412,23.25,41,1,0.1209,0.0500
1413,23.75,37,1,0.1606,0.0500
1414,21.75,44,1,0.1289,0.0500
1415,22.75,38,1,0.1372,0.0500
1416,23.50,37,1,0.1296,0.0500
1417,23.25,36,1,0.1177,0.0500
1418,23.50,37,1,0.1216,0.0500
1419,24.00,35,1,0.1381,0.0500
1420,23.50,37,1,0.1387,0.0500
1421,23.00,39,1,0.1586,0.0500
1422,24.00,35,1,0.1684,0.0500
1423,22.50,38,1,0.1362,0.0500
1424,24.00,35,1,0.1238,0.0500
1425,24.00,35,1,0.1303,0.0500
1426,22.00,40,1,0.1257,0.0500
1427,22.75,38,1,0.1298,0.0500
1428,22.50,39,1,0.1399,0.0500
1429,23.25,36,1,0.1206,0.0500
1430,22.50,37,1,0.1324,0.0500
1431,24.00,35,1,0.1298,0.0500
1432,23.50,37,1,0.1140,0.0500
1433,24.00,35,1,0.1132,0.0500
1434,23.25,41,1,0.1334,0.0500
1435,23.50,37,1,0.1322,0.0500
1436,23.25,39,1,0.1622,0.0500
1437,24.00,35,1,0.1628,0.0500
1438,23.25,39,1,0.1242,0.0500
1439,24.00,35,1,0.1140,0.0500
1440,23.25,36,1,0.1162,0.0500
1441,21.75,39,1,0.1443,0.0500
1442,23.25,39,1,0.1241,0.0500
1443,22.50,38,1,0.1155,0.0500
1444,21.50,41,1,0.1163,0.0500
1445,23.50,37,1,0.1165,0.0500
1446,23.25,39,1,0.1629,0.0500
1447,23.50,37,1,0.1345,0.0500
1448,24.00,35,1,0.1151,0.0500
1449,22.25,39,1,0.1533,0.0500
1450,22.50,37,1,0.1516,0.0500
1451,23.50,37,1,0.1443,0.0500
1452,22.00,39,1,0.1018,0.0500
1453,24.00,35,1,0.1384,0.0500
1454,24.00,35,1,0.1205,0.0500
1455,-1.75,60,1,0.1441,0.0500
1456,24.00,35,1,0.1475,0.0500
1457,23.25,39,1,0.1608,0.0500
1458,22.75,40,1,0.1357,0.0500
1459,24.00,35,1,0.1254,0.0500
1460,17.50,48,1,0.1272,0.0500
1461,23.75,37,1,0.1447,0.0500
1462,24.00,35,1,0.1311,0.0500
1463,22.50,40,1,0.1277,0.0500
1464,21.50,40,1,0.1553,0.0500
1465,23.50,36,1,0.1358,0.0500
1466,24.00,35,1,0.1273,0.0500
1467,24.00,35,1,0.1384,0.0500
1468,22.25,40,1,0.1469,0.0500
1469,24.00,35,1,0.1431,0.0500
1470,24.00,35,1,0.1252,0.0500
1471,24.00,35,1,0.1182,0.0500
1472,23.50,39,1,0.1603,0.0500
1473,23.50,37,1,0.1389,0.0500
1474,23.00,38,1,0.1186,0.0500
1475,23.25,39,1,0.1425,0.0500
1476,24.00,35,1,0.1202,0.0500
1477,23.75,37,1,0.1244,0.0500
1478,24.00,35,1,0.1494,0.0500
1479,22.25,43,1,0.1245,0.0500
1480,14.75,49,1,0.1219,0.0500
1481,23.25,39,1,0.1177,0.0500
1482,24.00,35,1,0.1439,0.0500
1483,24.00,35,1,0.1268,0.0500
1484,23.25,36,1,0.1305,0.0500
1485,23.50,37,1,0.1403,0.0500
1486,24.00,35,1,0.1211,0.0500
1487,15.25,48,1,0.1384,0.0500
1488,23.50,37,1,0.1202,0.0500
1489,23.25,36,1,0.1250,0.0500
1490,24.00,35,1,0.1325,0.0500
1491,23.50,37,1,0.1273,0.0500
1492,24.00,35,1,0.1262,0.0500
1493,24.00,35,1,0.1187,0.0500
1494,23.50,37,1,0.1134,0.0500
1495,23.25,36,1,0.1084,0.0500
1496,22.75,38,1,0.0919,0.0500
1497,23.50,37,1,0.1256,0.0500
1498,24.00,35,1,0.1143,0.0500
1499,23.25,36,1,0.1075,0.0500
1500,22.50,37,1,0.1683,0.0500
