episode,total_reward,steps,solved,timestep,final_dist,min_dist,train_reward
1943,79.00,30,1,75530,0,0,79.00
1944,79.00,30,1,75560,0,0,79.00
1945,79.00,30,1,75590,0,0,79.00
1946,79.00,30,1,75620,0,0,79.00
1947,79.00,30,1,75650,0,0,79.00
1948,79.00,30,1,75680,0,0,79.00
1949,79.00,30,1,75710,0,0,79.00
1950,79.00,30,1,75740,0,0,79.00
1951,79.00,30,1,75770,0,0,79.00
1952,79.00,30,1,75800,0,0,79.00
1953,79.00,30,1,75830,0,0,79.00
1954,79.00,30,1,75860,0,0,79.00
1955,79.00,30,1,75890,0,0,79.00
1956,79.00,30,1,75920,0,0,79.00
1957,79.00,30,1,75950,0,0,79.00
1958,79.00,30,1,75980,0,0,79.00
1959,79.00,30,1,76012,0,0,79.00
1960,79.00,30,1,76042,0,0,79.00
1961,79.00,30,1,76072,0,0,79.00
1962,79.00,30,1,76102,0,0,79.00
1963,79.00,30,1,76132,0,0,79.00
1964,79.00,30,1,76162,0,0,79.00
1965,79.00,30,1,76192,0,0,79.00
1966,79.00,30,1,76222,0,0,79.00
1967,79.00,30,1,76252,0,0,79.00
1968,79.00,30,1,76282,0,0,79.00
1969,79.00,30,1,76312,0,0,79.00
1970,79.00,30,1,76342,0,0,79.00
1971,79.00,30,1,76372,0,0,79.00
1972,79.00,30,1,76402,0,0,79.00
1973,79.00,30,1,76432,0,0,79.00
1974,79.00,30,1,76462,0,0,79.00
1975,79.00,30,1,76492,0,0,79.00
1976,79.00,30,1,76522,0,0,79.00
1977,79.00,30,1,76552,0,0,79.00
1978,79.00,30,1,76582,0,0,79.00
1979,79.00,30,1,76612,0,0,79.00
1980,79.00,30,1,76642,0,0,79.00
1981,79.00,30,1,76672,0,0,79.00
1982,79.00,30,1,76702,0,0,79.00
1983,79.00,30,1,76732,0,0,79.00
1984,79.00,30,1,76762,0,0,79.00
1985,79.00,30,1,76792,0,0,79.00
1986,79.00,30,1,76822,0,0,79.00
1987,79.00,30,1,76852,0,0,79.00
1988,79.00,30,1,76882,0,0,79.00
1989,79.00,30,1,76912,0,0,79.00
1990,79.00,30,1,76942,0,0,79.00
1991,79.00,30,1,76972,0,0,79.00
1992,79.00,30,1,77002,0,0,79.00
1993,79.00,30,1,77032,0,0,79.00
1994,79.00,30,1,77062,0,0,79.00
1995,79.00,30,1,77092,0,0,79.00
1996,79.00,30,1,77122,0,0,79.00
1997,79.00,30,1,77152,0,0,79.00
1998,79.00,30,1,77182,0,0,79.00
1999,79.00,30,1,77212,0,0,79.00
2000,79.00,30,1,77242,0,0,79.00
2001,79.00,30,1,77272,0,0,79.00
2002,79.00,30,1,77304,0,0,79.00
2003,79.00,30,1,77334,0,0,79.00
2004,79.00,30,1,77364,0,0,79.00
2005,79.00,30,1,77394,0,0,79.00
2006,79.00,30,1,77424,0,0,79.00
2007,79.00,30,1,77454,0,0,79.00
2008,79.00,30,1,77484,0,0,79.00
2009,79.00,30,1,77514,0,0,79.00
2010,79.00,30,1,77544,0,0,79.00
2011,79.00,30,1,77574,0,0,79.00
2012,79.00,30,1,77604,0,0,79.00
2013,79.00,30,1,77634,0,0,79.00
2014,79.00,30,1,77664,0,0,79.00
2015,79.00,30,1,77694,0,0,79.00
2016,79.00,30,1,77724,0,0,79.00
2017,79.00,30,1,77754,0,0,79.00
2018,79.00,30,1,77784,0,0,79.00
2019,79.00,30,1,77814,0,0,79.00
2020,79.00,30,1,77844,0,0,79.00
2021,79.00,30,1,77874,0,0,79.00
2022,79.00,30,1,77904,0,0,79.00
2023,79.00,30,1,77934,0,0,79.00
2024,79.00,30,1,77964,0,0,79.00
2025,79.00,30,1,77994,0,0,79.00
2026,79.00,30,1,78024,0,0,79.00
2027,79.00,30,1,78054,0,0,79.00
2028,79.00,30,1,78084,0,0,79.00
2029,79.00,30,1,78114,0,0,79.00
2030,79.00,30,1,78144,0,0,79.00
2031,79.00,30,1,78174,0,0,79.00
2032,79.00,30,1,78204,0,0,79.00
2033,79.00,30,1,78234,0,0,79.00
2034,79.00,30,1,78264,0,0,79.00
2035,79.00,30,1,78294,0,0,79.00
2036,79.00,30,1,78324,0,0,79.00
2037,79.00,30,1,78354,0,0,79.00
2038,79.00,30,1,78384,0,0,79.00
2039,79.00,30,1,78414,0,0,79.00
2040,79.00,30,1,78444,0,0,79.00
2041,79.00,30,1,78474,0,0,79.00
2042,79.00,30,1,78504,0,0,79.00
2043,79.00,30,1,78534,0,0,79.00
2044,79.00,30,1,78564,0,0,79.00
2045,79.00,30,1,78594,0,0,79.00
2046,79.00,30,1,78624,0,0,79.00
2047,79.00,30,1,78654,0,0,79.00
2048,79.00,30,1,78684,0,0,79.00
2049,79.00,30,1,78714,0,0,79.00
2050,79.00,30,1,78744,0,0,79.00
2051,79.00,30,1,78774,0,0,79.00
2052,79.00,30,1,78804,0,0,79.00
2053,79.00,30,1,78834,0,0,79.00
2054,79.00,30,1,78864,0,0,79.00
2055,79.00,30,1,78894,0,0,79.00
2056,79.00,30,1,78924,0,0,79.00
2057,79.00,30,1,78954,0,0,79.00
2058,79.00,30,1,78984,0,0,79.00
2059,79.00,30,1,79014,0,0,79.00
2060,79.00,30,1,79044,0,0,79.00
2061,79.00,30,1,79074,0,0,79.00
2062,79.00,30,1,79104,0,0,79.00
2063,79.00,30,1,79134,0,0,79.00
2064,79.00,30,1,79164,0,0,79.00
2065,79.00,30,1,79194,0,0,79.00
2066,79.00,30,1,79224,0,0,79.00
2067,79.00,30,1,79254,0,0,79.00
2068,79.00,30,1,79284,0,0,79.00
2069,79.00,30,1,79314,0,0,79.00
2070,79.00,30,1,79344,0,0,79.00
2071,79.00,30,1,79374,0,0,79.00
2072,79.00,30,1,79404,0,0,79.00
2073,79.00,30,1,79434,0,0,79.00
2074,79.00,30,1,79464,0,0,79.00
2075,79.00,30,1,79494,0,0,79.00
2076,79.00,30,1,79524,0,0,79.00
2077,79.00,30,1,79554,0,0,79.00
2078,79.00,30,1,79584,0,0,79.00
2079,79.00,30,1,79614,0,0,79.00
2080,79.00,30,1,79644,0,0,79.00
2081,79.00,30,1,79674,0,0,79.00
2082,79.00,30,1,79704,0,0,79.00
2083,79.00,30,1,79734,0,0,79.00
2084,79.00,30,1,79764,0,0,79.00
2085,79.00,30,1,79794,0,0,79.00
2086,79.00,30,1,79824,0,0,79.00
2087,79.00,30,1,79854,0,0,79.00
2088,79.00,30,1,79884,0,0,79.00
2089,79.00,30,1,79914,0,0,79.00
2090,79.00,30,1,79944,0,0,79.00
2091,79.00,30,1,79974,0,0,79.00
2092,79.00,30,1,80004,0,0,79.00
2093,79.00,30,1,80034,0,0,79.00
2094,79.00,30,1,80064,0,0,79.00
2095,79.00,30,1,80094,0,0,79.00
2096,79.00,30,1,80124,0,0,79.00
2097,79.00,30,1,80154,0,0,79.00
2098,79.00,30,1,80184,0,0,79.00
2099,79.00,30,1,80214,0,0,79.00
2100,79.00,30,1,80244,0,0,79.00
2101,79.00,30,1,80274,0,0,79.00
2102,79.00,30,1,80304,0,0,79.00
2103,79.00,30,1,80334,0,0,79.00
2104,79.00,30,1,80364,0,0,79.00
2105,79.00,30,1,80394,0,0,79.00
2106,79.00,30,1,80424,0,0,79.00
2107,79.00,30,1,80454,0,0,79.00
2108,79.00,30,1,80484,0,0,79.00
2109,79.00,30,1,80514,0,0,79.00
2110,79.00,30,1,80544,0,0,79.00
2111,79.00,30,1,80574,0,0,79.00
2112,79.00,30,1,80604,0,0,79.00
2113,79.00,30,1,80634,0,0,79.00
2114,79.00,30,1,80664,0,0,79.00
2115,79.00,30,1,80694,0,0,79.00
2116,79.00,30,1,80724,0,0,79.00
2117,79.00,30,1,80754,0,0,79.00
2118,79.00,30,1,80784,0,0,79.00
2119,79.00,30,1,80814,0,0,79.00
2120,79.00,30,1,80844,0,0,79.00
2121,79.00,30,1,80875,0,0,78.50
2122,79.00,30,1,80905,0,0,79.00
2123,79.00,30,1,80935,0,0,79.00
2124,79.00,30,1,80965,0,0,79.00
2125,79.00,30,1,80995,0,0,79.00
2126,79.00,30,1,81025,0,0,79.00
2127,79.00,30,1,81055,0,0,79.00
2128,79.00,30,1,81085,0,0,79.00
2129,79.00,30,1,81115,0,0,79.00
2130,79.00,30,1,81145,0,0,79.00
2131,79.00,30,1,81175,0,0,79.00
2132,79.00,30,1,81205,0,0,79.00
2133,79.00,30,1,81235,0,0,79.00
2134,79.00,30,1,81265,0,0,79.00
2135,79.00,30,1,81295,0,0,79.00
2136,79.00,30,1,81325,0,0,79.00
2137,79.00,30,1,81355,0,0,79.00
2138,79.00,30,1,81385,0,0,79.00
2139,79.00,30,1,81415,0,0,79.00
2140,79.00,30,1,81445,0,0,79.00
2141,79.00,30,1,81475,0,0,79.00
2142,79.00,30,1,81505,0,0,79.00
2143,79.00,30,1,81535,0,0,79.00
2144,79.00,30,1,81565,0,0,79.00
2145,79.00,30,1,81595,0,0,79.00
2146,79.00,30,1,81625,0,0,79.00
2147,79.00,30,1,81655,0,0,79.00
2148,79.00,30,1,81685,0,0,79.00
2149,79.00,30,1,81715,0,0,79.00
2150,79.00,30,1,81745,0,0,79.00
2151,79.00,30,1,81775,0,0,79.00
2152,79.00,30,1,81805,0,0,79.00
2153,79.00,30,1,81835,0,0,79.00
2154,79.00,30,1,81865,0,0,79.00
2155,79.00,30,1,81895,0,0,79.00
2156,79.00,30,1,81925,0,0,79.00
2157,79.00,30,1,81955,0,0,79.00
2158,79.00,30,1,81985,0,0,79.00
2159,79.00,30,1,82015,0,0,79.00
2160,79.00,30,1,82045,0,0,79.00
2161,79.00,30,1,82075,0,0,79.00
2162,79.00,30,1,82105,0,0,79.00
2163,79.00,30,1,82135,0,0,79.00
2164,79.00,30,1,82165,0,0,79.00
2165,79.00,30,1,82195,0,0,79.00
2166,79.00,30,1,82225,0,0,79.00
2167,79.00,30,1,82255,0,0,79.00
2168,79.00,30,1,82285,0,0,79.00
2169,79.00,30,1,82315,0,0,79.00
2170,79.00,30,1,82345,0,0,79.00
2171,79.00,30,1,82375,0,0,79.00
2172,79.00,30,1,82405,0,0,79.00
2173,79.00,30,1,82435,0,0,79.00
2174,79.00,30,1,82465,0,0,79.00
2175,79.00,30,1,82495,0,0,79.00
2176,79.00,30,1,82525,0,0,79.00
2177,79.00,30,1,82555,0,0,79.00
2178,79.00,30,1,82585,0,0,79.00
2179,79.00,30,1,82615,0,0,79.00
2180,79.00,30,1,82645,0,0,79.00
2181,79.00,30,1,82675,0,0,79.00
2182,79.00,30,1,82705,0,0,79.00
2183,79.00,30,1,82735,0,0,79.00
2184,79.00,30,1,82765,0,0,79.00
2185,79.00,30,1,82795,0,0,79.00
2186,79.00,30,1,82825,0,0,79.00
2187,79.00,30,1,82855,0,0,79.00
2188,79.00,30,1,82885,0,0,79.00
2189,79.00,30,1,82915,0,0,79.00
2190,79.00,30,1,82945,0,0,79.00
2191,79.00,30,1,82975,0,0,79.00
2192,79.00,30,1,83005,0,0,79.00
2193,79.00,30,1,83035,0,0,79.00
2194,79.00,30,1,83065,0,0,79.00
2195,79.00,30,1,83095,0,0,79.00
2196,79.00,30,1,83125,0,0,79.00
2197,79.00,30,1,83155,0,0,79.00
2198,79.00,30,1,83185,0,0,79.00
2199,79.00,30,1,83215,0,0,79.00
2200,79.00,30,1,83245,0,0,79.00
2201,79.00,30,1,83275,0,0,79.00
2202,79.00,30,1,83305,0,0,79.00
2203,79.00,30,1,83335,0,0,79.00
2204,79.00,30,1,83365,0,0,79.00
2205,79.00,30,1,83395,0,0,79.00
2206,79.00,30,1,83425,0,0,79.00
2207,79.00,30,1,83455,0,0,79.00
2208,79.00,30,1,83485,0,0,79.00
2209,79.00,30,1,83515,0,0,79.00
2210,79.00,30,1,83545,0,0,79.00
2211,79.00,30,1,83575,0,0,79.00
2212,79.00,30,1,83605,0,0,79.00
2213,79.00,30,1,83635,0,0,79.00
2214,79.00,30,1,83665,0,0,79.00
2215,79.00,30,1,83695,0,0,79.00
2216,79.00,30,1,83725,0,0,79.00
2217,79.00,30,1,83755,0,0,79.00
2218,79.00,30,1,83785,0,0,79.00
2219,79.00,30,1,83815,0,0,79.00
2220,79.00,30,1,83845,0,0,79.00
2221,79.00,30,1,83875,0,0,79.00
2222,79.00,30,1,83905,0,0,79.00
2223,79.00,30,1,83935,0,0,79.00
2224,79.00,30,1,83965,0,0,79.00
2225,79.00,30,1,83995,0,0,79.00
2226,79.00,30,1,84025,0,0,79.00
2227,79.00,30,1,84055,0,0,79.00
2228,79.00,30,1,84085,0,0,79.00
2229,79.00,30,1,84115,0,0,79.00
2230,79.00,30,1,84145,0,0,79.00
2231,79.00,30,1,84175,0,0,79.00
2232,79.00,30,1,84205,0,0,79.00
2233,79.00,30,1,84237,0,0,79.00
2234,79.00,30,1,84269,0,0,79.00
2235,79.00,30,1,84299,0,0,79.00
2236,79.00,30,1,84329,0,0,79.00
2237,79.00,30,1,84359,0,0,79.00
2238,79.00,30,1,84389,0,0,79.00
2239,79.00,30,1,84419,0,0,79.00
2240,79.00,30,1,84449,0,0,79.00
2241,79.00,30,1,84479,0,0,79.00
2242,79.00,30,1,84509,0,0,79.00
2243,79.00,30,1,84539,0,0,79.00
2244,79.00,30,1,84569,0,0,79.00
2245,79.00,30,1,84599,0,0,79.00
2246,79.00,30,1,84629,0,0,79.00
2247,79.00,30,1,84659,0,0,79.00
2248,79.00,30,1,84689,0,0,79.00
2249,79.00,30,1,84719,0,0,79.00
2250,79.00,30,1,84749,0,0,79.00
2251,79.00,30,1,84779,0,0,79.00
2252,79.00,30,1,84809,0,0,79.00
2253,79.00,30,1,84839,0,0,79.00
2254,79.00,30,1,84869,0,0,79.00
2255,79.00,30,1,84899,0,0,79.00
2256,79.00,30,1,84931,0,0,79.00
2257,79.00,30,1,84963,0,0,79.00
2258,79.00,30,1,84993,0,0,79.00
2259,79.00,30,1,85023,0,0,79.00
2260,79.00,30,1,85053,0,0,79.00
2261,79.00,30,1,85083,0,0,79.00
2262,79.00,30,1,85113,0,0,79.00
2263,79.00,30,1,85143,0,0,79.00
2264,79.00,30,1,85173,0,0,79.00
2265,79.00,30,1,85203,0,0,79.00
2266,79.00,30,1,85233,0,0,79.00
2267,79.00,30,1,85263,0,0,79.00
2268,79.00,30,1,85293,0,0,79.00
2269,79.00,30,1,85323,0,0,79.00
2270,79.00,30,1,85353,0,0,79.00
2271,79.00,30,1,85383,0,0,79.00
2272,79.00,30,1,85413,0,0,79.00
2273,79.00,30,1,85443,0,0,79.00
2274,79.00,30,1,85473,0,0,79.00
2275,79.00,30,1,85503,0,0,79.00
2276,79.00,30,1,85533,0,0,79.00
2277,79.00,30,1,85563,0,0,79.00
2278,79.00,30,1,85593,0,0,79.00
2279,79.00,30,1,85623,0,0,79.00
2280,79.00,30,1,85653,0,0,79.00
2281,79.00,30,1,85683,0,0,79.00
2282,79.00,30,1,85713,0,0,79.00
2283,79.00,30,1,85743,0,0,79.00
2284,79.00,30,1,85773,0,0,79.00
2285,79.00,30,1,85803,0,0,79.00
2286,79.00,30,1,85833,0,0,79.00
2287,79.00,30,1,85863,0,0,79.00
2288,79.00,30,1,85893,0,0,79.00
2289,79.00,30,1,85923,0,0,79.00
2290,79.00,30,1,85953,0,0,79.00
2291,79.00,30,1,85985,0,0,79.00
2292,79.00,30,1,86015,0,0,79.00
2293,79.00,30,1,86045,0,0,79.00
2294,79.00,30,1,86077,0,0,79.00
2295,79.00,30,1,86107,0,0,79.00
2296,79.00,30,1,86137,0,0,79.00
2297,79.00,30,1,86167,0,0,79.00
2298,79.00,30,1,86197,0,0,79.00
2299,79.00,30,1,86227,0,0,79.00
2300,79.00,30,1,86257,0,0,79.00
2301,79.00,30,1,86287,0,0,79.00
2302,79.00,30,1,86317,0,0,79.00
2303,79.00,30,1,86347,0,0,79.00
2304,79.00,30,1,86377,0,0,79.00
2305,79.00,30,1,86407,0,0,79.00
2306,79.00,30,1,86437,0,0,79.00
2307,79.00,30,1,86467,0,0,79.00
2308,79.00,30,1,86497,0,0,79.00
2309,79.00,30,1,86527,0,0,79.00
2310,79.00,30,1,86557,0,0,79.00
2311,79.00,30,1,86587,0,0,79.00
2312,79.00,30,1,86617,0,0,79.00
2313,79.00,30,1,86647,0,0,79.00
2314,79.00,30,1,86677,0,0,79.00
2315,79.00,30,1,86707,0,0,79.00
2316,79.00,30,1,86737,0,0,79.00
2317,79.00,30,1,86767,0,0,79.00
2318,79.00,30,1,86799,0,0,79.00
2319,79.00,30,1,86829,0,0,79.00
2320,79.00,30,1,86859,0,0,79.00
2321,79.00,30,1,86889,0,0,79.00
2322,79.00,30,1,86919,0,0,79.00
2323,79.00,30,1,86949,0,0,79.00
2324,79.00,30,1,86979,0,0,79.00
2325,79.00,30,1,87009,0,0,79.00
2326,79.00,30,1,87039,0,0,79.00
2327,79.00,30,1,87069,0,0,79.00
2328,79.00,30,1,87099,0,0,79.00
2329,79.00,30,1,87129,0,0,79.00
2330,79.00,30,1,87159,0,0,79.00
2331,79.00,30,1,87189,0,0,79.00
2332,79.00,30,1,87219,0,0,79.00
2333,79.00,30,1,87249,0,0,79.00
2334,79.00,30,1,87279,0,0,79.00
2335,79.00,30,1,87309,0,0,79.00
2336,79.00,30,1,87339,0,0,79.00
2337,79.00,30,1,87369,0,0,79.00
2338,79.00,30,1,87399,0,0,79.00
2339,79.00,30,1,87429,0,0,79.00
2340,79.00,30,1,87459,0,0,79.00
2341,79.00,30,1,87489,0,0,79.00
2342,79.00,30,1,87519,0,0,79.00
2343,79.00,30,1,87549,0,0,79.00
2344,79.00,30,1,87579,0,0,79.00
2345,79.00,30,1,87609,0,0,79.00
2346,79.00,30,1,87640,0,0,78.50
2347,79.00,30,1,87670,0,0,79.00
2348,79.00,30,1,87700,0,0,79.00
2349,79.00,30,1,87731,0,0,78.50
2350,79.00,30,1,87761,0,0,79.00
2351,79.00,30,1,87791,0,0,79.00
2352,79.00,30,1,87821,0,0,79.00
2353,79.00,30,1,87851,0,0,79.00
2354,79.00,30,1,87881,0,0,79.00
2355,79.00,30,1,87911,0,0,79.00
2356,79.00,30,1,87942,0,0,78.50
2357,79.00,30,1,87973,0,0,78.50
2358,79.00,30,1,88003,0,0,79.00
2359,79.00,30,1,88033,0,0,79.00
2360,79.00,30,1,88063,0,0,79.00
2361,79.00,30,1,88093,0,0,79.00
2362,79.00,30,1,88123,0,0,79.00
2363,79.00,30,1,88153,0,0,79.00
2364,79.00,30,1,88183,0,0,79.00
2365,79.00,30,1,88213,0,0,79.00
2366,79.00,30,1,88243,0,0,79.00
2367,79.00,30,1,88273,0,0,79.00
2368,79.00,30,1,88303,0,0,79.00
2369,79.00,30,1,88333,0,0,79.00
2370,79.00,30,1,88364,0,0,78.50
2371,79.00,30,1,88394,0,0,79.00
2372,79.00,30,1,88424,0,0,79.00
2373,79.00,30,1,88454,0,0,79.00
2374,79.00,30,1,88484,0,0,79.00
2375,79.00,30,1,88514,0,0,79.00
2376,79.00,30,1,88544,0,0,79.00
2377,79.00,30,1,88574,0,0,79.00
2378,79.00,30,1,88604,0,0,79.00
2379,79.00,30,1,88634,0,0,79.00
2380,79.00,30,1,88664,0,0,79.00
2381,79.00,30,1,88694,0,0,79.00
2382,79.00,30,1,88724,0,0,79.00
2383,79.00,30,1,88754,0,0,79.00
2384,79.00,30,1,88784,0,0,79.00
2385,79.00,30,1,88814,0,0,79.00
2386,79.00,30,1,88845,0,0,78.50
2387,79.00,30,1,88875,0,0,79.00
2388,79.00,30,1,88905,0,0,79.00
2389,79.00,30,1,88935,0,0,79.00
2390,79.00,30,1,88965,0,0,79.00
2391,79.00,30,1,88995,0,0,79.00
2392,79.00,30,1,89025,0,0,79.00
2393,79.00,30,1,89055,0,0,79.00
2394,79.00,30,1,89085,0,0,79.00
2395,79.00,30,1,89115,0,0,79.00
2396,79.00,30,1,89145,0,0,79.00
2397,79.00,30,1,89175,0,0,79.00
2398,79.00,30,1,89205,0,0,79.00
2399,79.00,30,1,89235,0,0,79.00
2400,79.00,30,1,89265,0,0,79.00
2401,79.00,30,1,89295,0,0,79.00
2402,79.00,30,1,89325,0,0,79.00
2403,79.00,30,1,89355,0,0,79.00
2404,79.00,30,1,89385,0,0,79.00
2405,79.00,30,1,89415,0,0,79.00
2406,79.00,30,1,89445,0,0,79.00
2407,79.00,30,1,89475,0,0,79.00
2408,79.00,30,1,89505,0,0,79.00
2409,79.00,30,1,89535,0,0,79.00
2410,79.00,30,1,89565,0,0,79.00
2411,79.00,30,1,89595,0,0,79.00
2412,79.00,30,1,89625,0,0,79.00
2413,79.00,30,1,89655,0,0,79.00
2414,79.00,30,1,89685,0,0,79.00
2415,79.00,30,1,89715,0,0,79.00
2416,79.00,30,1,89745,0,0,79.00
2417,79.00,30,1,89775,0,0,79.00
2418,79.00,30,1,89805,0,0,79.00
2419,79.00,30,1,89835,0,0,79.00
2420,79.00,30,1,89865,0,0,79.00
2421,79.00,30,1,89895,0,0,79.00
2422,79.00,30,1,89925,0,0,79.00
2423,79.00,30,1,89955,0,0,79.00
2424,79.00,30,1,89985,0,0,79.00
2425,79.00,30,1,90015,0,0,79.00
2426,79.00,30,1,90046,0,0,78.50
2427,79.00,30,1,90076,0,0,79.00
2428,79.00,30,1,90106,0,0,79.00
2429,79.00,30,1,90136,0,0,79.00
2430,79.00,30,1,90166,0,0,79.00
2431,79.00,30,1,90196,0,0,79.00
2432,79.00,30,1,90226,0,0,79.00
2433,79.00,30,1,90256,0,0,79.00
2434,79.00,30,1,90286,0,0,79.00
2435,79.00,30,1,90316,0,0,79.00
2436,79.00,30,1,90346,0,0,79.00
2437,79.00,30,1,90376,0,0,79.00
2438,79.00,30,1,90406,0,0,79.00
2439,79.00,30,1,90436,0,0,79.00
2440,79.00,30,1,90466,0,0,79.00
2441,79.00,30,1,90496,0,0,79.00
2442,79.00,30,1,90526,0,0,79.00
2443,79.00,30,1,90556,0,0,79.00
2444,79.00,30,1,90586,0,0,79.00
2445,79.00,30,1,90616,0,0,79.00
2446,79.00,30,1,90646,0,0,79.00
2447,79.00,30,1,90676,0,0,79.00
2448,79.00,30,1,90706,0,0,79.00
2449,79.00,30,1,90736,0,0,79.00
2450,79.00,30,1,90766,0,0,79.00
2451,79.00,30,1,90796,0,0,79.00
2452,79.00,30,1,90826,0,0,79.00
2453,79.00,30,1,90856,0,0,79.00
2454,79.00,30,1,90886,0,0,79.00
2455,79.00,30,1,90916,0,0,79.00
2456,79.00,30,1,90946,0,0,79.00
2457,79.00,30,1,90976,0,0,79.00
2458,79.00,30,1,91006,0,0,79.00
2459,79.00,30,1,91036,0,0,79.00
2460,79.00,30,1,91066,0,0,79.00
2461,79.00,30,1,91096,0,0,79.00
2462,79.00,30,1,91126,0,0,79.00
2463,79.00,30,1,91156,0,0,79.00
2464,79.00,30,1,91186,0,0,79.00
2465,79.00,30,1,91216,0,0,79.00
2466,79.00,30,1,91246,0,0,79.00
2467,79.00,30,1,91276,0,0,79.00
2468,79.00,30,1,91306,0,0,79.00
2469,79.00,30,1,91336,0,0,79.00
2470,79.00,30,1,91366,0,0,79.00
2471,79.00,30,1,91396,0,0,79.00
2472,79.00,30,1,91426,0,0,79.00
2473,79.00,30,1,91456,0,0,79.00
2474,79.00,30,1,91486,0,0,79.00
2475,79.00,30,1,91516,0,0,79.00
2476,79.00,30,1,91546,0,0,79.00
2477,79.00,30,1,91576,0,0,79.00
2478,79.00,30,1,91606,0,0,79.00
2479,79.00,30,1,91636,0,0,79.00
2480,79.00,30,1,91666,0,0,79.00
2481,79.00,30,1,91696,0,0,79.00
2482,79.00,30,1,91726,0,0,79.00
2483,79.00,30,1,91756,0,0,79.00
2484,79.00,30,1,91786,0,0,79.00
2485,79.00,30,1,91816,0,0,79.00
2486,79.00,30,1,91846,0,0,79.00
2487,79.00,30,1,91876,0,0,79.00
2488,79.00,30,1,91906,0,0,79.00
2489,79.00,30,1,91936,0,0,79.00
2490,79.00,30,1,91966,0,0,79.00
2491,79.00,30,1,91996,0,0,79.00
2492,79.00,30,1,92026,0,0,79.00
2493,79.00,30,1,92056,0,0,79.00
2494,79.00,30,1,92086,0,0,79.00
2495,79.00,30,1,92116,0,0,79.00
2496,79.00,30,1,92146,0,0,79.00
2497,79.00,30,1,92176,0,0,79.00
2498,79.00,30,1,92206,0,0,79.00
2499,79.00,30,1,92236,0,0,79.00
2500,79.00,30,1,92266,0,0,79.00
2501,79.00,30,1,92296,0,0,79.00
2502,79.00,30,1,92326,0,0,79.00
2503,79.00,30,1,92356,0,0,79.00
2504,79.00,30,1,92386,0,0,79.00
2505,79.00,30,1,92416,0,0,79.00
2506,79.00,30,1,92446,0,0,79.00
2507,79.00,30,1,92476,0,0,79.00
2508,79.00,30,1,92506,0,0,79.00
2509,79.00,30,1,92536,0,0,79.00
2510,79.00,30,1,92566,0,0,79.00
2511,79.00,30,1,92596,0,0,79.00
2512,79.00,30,1,92626,0,0,79.00
2513,79.00,30,1,92656,0,0,79.00
2514,79.00,30,1,92686,0,0,79.00
2515,79.00,30,1,92716,0,0,79.00
2516,79.00,30,1,92746,0,0,79.00
2517,79.00,30,1,92776,0,0,79.00
2518,79.00,30,1,92806,0,0,79.00
2519,79.00,30,1,92836,0,0,79.00
2520,79.00,30,1,92866,0,0,79.00
2521,79.00,30,1,92896,0,0,79.00
2522,79.00,30,1,92926,0,0,79.00
2523,79.00,30,1,92956,0,0,79.00
2524,79.00,30,1,92986,0,0,79.00
2525,79.00,30,1,93016,0,0,79.00
2526,79.00,30,1,93046,0,0,79.00
2527,79.00,30,1,93076,0,0,79.00
2528,79.00,30,1,93106,0,0,79.00
2529,79.00,30,1,93136,0,0,79.00
2530,79.00,30,1,93166,0,0,79.00
2531,79.00,30,1,93196,0,0,79.00
2532,79.00,30,1,93226,0,0,79.00
2533,79.00,30,1,93256,0,0,79.00
2534,79.00,30,1,93286,0,0,79.00
2535,79.00,30,1,93316,0,0,79.00
2536,79.00,30,1,93346,0,0,79.00
2537,79.00,30,1,93376,0,0,79.00
2538,79.00,30,1,93406,0,0,79.00
2539,79.00,30,1,93436,0,0,79.00
2540,79.00,30,1,93466,0,0,79.00
2541,79.00,30,1,93496,0,0,79.00
2542,79.00,30,1,93526,0,0,79.00
2543,79.00,30,1,93556,0,0,79.00
2544,79.00,30,1,93586,0,0,79.00
2545,79.00,30,1,93616,0,0,79.00
2546,79.00,30,1,93646,0,0,79.00
2547,79.00,30,1,93676,0,0,79.00
2548,79.00,30,1,93706,0,0,79.00
2549,79.00,30,1,93736,0,0,79.00
2550,79.00,30,1,93766,0,0,79.00
2551,79.00,30,1,93796,0,0,79.00
2552,79.00,30,1,93826,0,0,79.00
2553,79.00,30,1,93856,0,0,79.00
2554,79.00,30,1,93886,0,0,79.00
2555,79.00,30,1,93916,0,0,79.00
2556,79.00,30,1,93946,0,0,79.00
2557,79.00,30,1,93976,0,0,79.00
2558,79.00,30,1,94006,0,0,79.00
2559,79.00,30,1,94036,0,0,79.00
2560,79.00,30,1,94066,0,0,79.00
2561,79.00,30,1,94096,0,0,79.00
2562,79.00,30,1,94126,0,0,79.00
2563,79.00,30,1,94156,0,0,79.00
2564,79.00,30,1,94186,0,0,79.00
2565,79.00,30,1,94216,0,0,79.00
2566,79.00,30,1,94246,0,0,79.00
2567,79.00,30,1,94276,0,0,79.00
2568,79.00,30,1,94306,0,0,79.00
2569,79.00,30,1,94336,0,0,79.00
2570,79.00,30,1,94366,0,0,79.00
2571,79.00,30,1,94396,0,0,79.00
2572,79.00,30,1,94426,0,0,79.00
2573,79.00,30,1,94456,0,0,79.00
2574,79.00,30,1,94486,0,0,79.00
2575,79.00,30,1,94516,0,0,79.00
2576,79.00,30,1,94546,0,0,79.00
